date,vacinas_parcialNovas,localidade,vacinas_completasNovas,vacinas_parcialAcumulados,vacinas_completasAcumulados,vacinas_parcialNovas_100k,vacinas_parcialAcumulados_100k,vacinas_completasNovas_100k,vacinas_completasAcumulados_100k,codigo_reg
2021-05-22,3297.0,Metropolitana Curitiba,247.0,721535.0,325266.0,89.26,19533.2,6.69,8805.51,2
2021-05-23,1390.0,Metropolitana Curitiba,15.0,722925.0,325281.0,37.63,19570.83,0.41,8805.92,2
2021-05-24,10496.0,Metropolitana Curitiba,661.0,733421.0,325942.0,284.14,19854.97,17.89,8823.81,2
2021-05-25,12812.0,Metropolitana Curitiba,900.0,746233.0,326842.0,346.84,20201.81,24.36,8848.18,2
2021-05-26,7358.0,Metropolitana Curitiba,829.0,753591.0,327671.0,199.19,20401.01,22.44,8870.62,2
2021-05-27,9037.0,Metropolitana Curitiba,3382.0,762628.0,331053.0,244.65,20645.66,91.56,8962.18,2
2021-05-28,6939.0,Metropolitana Curitiba,3082.0,769567.0,334135.0,187.85,20833.51,83.44,9045.61,2
2021-05-29,890.0,Metropolitana Curitiba,12.0,770457.0,334147.0,24.09,20857.6,0.32,9045.94,2
2021-05-30,29.0,Metropolitana Curitiba,0.0,770486.0,334147.0,0.79,20858.38,0.0,9045.94,2
2021-05-31,16017.0,Metropolitana Curitiba,4797.0,786503.0,338944.0,433.61,21291.99,129.86,9175.8,2
2021-06-01,17695.0,Metropolitana Curitiba,5987.0,804198.0,344931.0,479.03,21771.03,162.08,9337.88,2
2021-06-02,19867.0,Metropolitana Curitiba,5711.0,824065.0,350642.0,537.83,22308.86,154.61,9492.48,2
2021-06-03,1741.0,Metropolitana Curitiba,96.0,825806.0,350738.0,47.13,22355.99,2.6,9495.08,2
2021-06-04,2675.0,Metropolitana Curitiba,403.0,828481.0,351141.0,72.42,22428.41,10.91,9505.99,2
2021-06-05,18121.0,Metropolitana Curitiba,869.0,846602.0,352010.0,490.57,22918.98,23.53,9529.52,2
2021-06-06,892.0,Metropolitana Curitiba,1.0,847494.0,352011.0,24.15,22943.12,0.03,9529.54,2
2021-06-07,18347.0,Metropolitana Curitiba,4011.0,865841.0,356022.0,496.68,23439.81,108.58,9638.13,2
2021-06-08,24132.0,Metropolitana Curitiba,1994.0,889973.0,358016.0,653.29,24093.1,53.98,9692.11,2
2021-06-09,23973.0,Metropolitana Curitiba,1541.0,913946.0,359557.0,648.99,24742.09,41.72,9733.83,2
2021-06-10,26113.0,Metropolitana Curitiba,776.0,940059.0,360333.0,706.92,25449.02,21.01,9754.84,2
2021-06-11,25022.0,Metropolitana Curitiba,915.0,965081.0,361248.0,677.39,26126.41,24.77,9779.61,2
2021-06-12,20438.0,Metropolitana Curitiba,454.0,985519.0,361702.0,553.29,26679.7,12.29,9791.9,2
2021-06-13,474.0,Metropolitana Curitiba,0.0,985993.0,361702.0,12.83,26692.53,0.0,9791.9,2
2021-06-14,18116.0,Metropolitana Curitiba,858.0,1004109.0,362560.0,490.43,27182.96,23.23,9815.12,2
2021-06-15,29345.0,Metropolitana Curitiba,817.0,1033454.0,363377.0,794.42,27977.38,22.12,9837.24,2
2021-06-16,32571.0,Metropolitana Curitiba,997.0,1066025.0,364374.0,881.75,28859.14,26.99,9864.23,2
2021-06-17,24981.0,Metropolitana Curitiba,671.0,1091006.0,365045.0,676.28,29535.41,18.17,9882.4,2
2021-06-18,21784.0,Metropolitana Curitiba,548.0,1112790.0,365593.0,589.73,30125.14,14.84,9897.23,2
2021-06-19,14846.0,Metropolitana Curitiba,1.0,1127636.0,365594.0,401.91,30527.05,0.03,9897.26,2
2021-06-20,12595.0,Metropolitana Curitiba,3.0,1140231.0,365597.0,340.97,30868.02,0.08,9897.34,2
2021-06-21,29325.0,Metropolitana Curitiba,1288.0,1169556.0,366885.0,793.88,31661.9,34.87,9932.21,2
2021-06-22,19352.0,Metropolitana Curitiba,1357.0,1188908.0,368242.0,523.89,32185.79,36.74,9968.95,2
2021-06-23,13411.0,Metropolitana Curitiba,1735.0,1202319.0,369977.0,363.06,32548.85,46.97,10015.92,2
2021-06-24,5554.0,Metropolitana Curitiba,636.0,1207873.0,370613.0,150.36,32699.21,17.22,10033.13,2
2021-06-25,18615.0,Metropolitana Curitiba,1032.0,1226488.0,371645.0,503.94,33203.15,27.94,10061.07,2
2021-06-26,24448.0,Metropolitana Curitiba,499.0,1250936.0,372144.0,661.85,33864.99,13.51,10074.58,2
2021-06-27,2395.0,Metropolitana Curitiba,26.0,1253331.0,372170.0,64.84,33929.83,0.7,10075.28,2
2021-06-28,17702.0,Metropolitana Curitiba,4457.0,1271033.0,376627.0,479.22,34409.06,120.66,10195.94,2
2021-06-29,15233.0,Metropolitana Curitiba,8698.0,1286266.0,385325.0,412.38,34821.44,235.47,10431.41,2
2021-06-30,6165.0,Metropolitana Curitiba,4350.0,1292431.0,389675.0,166.9,34988.34,117.76,10549.17,2
2021-07-01,27968.0,Metropolitana Curitiba,5618.0,1320399.0,395293.0,757.14,35745.48,152.09,10701.26,2
2021-07-02,26114.0,Metropolitana Curitiba,3095.0,1346513.0,398388.0,706.95,36452.43,83.79,10785.05,2
2021-07-03,43122.0,Metropolitana Curitiba,6024.0,1389635.0,404412.0,1167.39,37619.82,163.08,10948.13,2
2021-07-04,3620.0,Metropolitana Curitiba,181.0,1393255.0,404593.0,98.0,37717.82,4.9,10953.03,2
2021-07-05,12523.0,Metropolitana Curitiba,4039.0,1405778.0,408632.0,339.02,38056.83,109.34,11062.37,2
2021-07-06,37738.0,Metropolitana Curitiba,12642.0,1443516.0,421274.0,1021.63,39078.47,342.24,11404.61,2
2021-07-07,37153.0,Metropolitana Curitiba,23418.0,1480669.0,444692.0,1005.8,40084.26,633.97,12038.58,2
2021-07-08,16922.0,Metropolitana Curitiba,7830.0,1497591.0,452522.0,458.11,40542.37,211.97,12250.55,2
2021-07-09,14907.0,Metropolitana Curitiba,11468.0,1512498.0,463990.0,403.56,40945.93,310.46,12561.01,2
2021-07-10,5290.0,Metropolitana Curitiba,4520.0,1517788.0,468510.0,143.21,41089.14,122.36,12683.37,2
2021-07-11,1338.0,Metropolitana Curitiba,757.0,1519126.0,469267.0,36.22,41125.36,20.49,12703.87,2
2021-01-19,173.0,Paranaguá,0.0,173.0,0.0,57.7,57.7,0.0,0.0,1
2021-01-20,401.0,Paranaguá,0.0,574.0,0.0,133.75,191.45,0.0,0.0,1
2021-01-21,660.0,Paranaguá,0.0,1234.0,0.0,220.13,411.57,0.0,0.0,1
2021-01-22,445.0,Paranaguá,0.0,1679.0,0.0,148.42,560.0,0.0,0.0,1
2021-01-23,1.0,Paranaguá,0.0,1680.0,0.0,0.33,560.33,0.0,0.0,1
2021-01-24,0.0,Paranaguá,0.0,1680.0,0.0,0.0,560.33,0.0,0.0,1
2021-01-25,238.0,Paranaguá,0.0,1918.0,0.0,79.38,639.71,0.0,0.0,1
2021-01-26,217.0,Paranaguá,1.0,2135.0,1.0,72.38,712.08,0.33,0.33,1
2021-01-27,222.0,Paranaguá,0.0,2357.0,1.0,74.04,786.13,0.0,0.33,1
2021-01-28,203.0,Paranaguá,0.0,2560.0,1.0,67.71,853.83,0.0,0.33,1
2021-01-29,161.0,Paranaguá,0.0,2721.0,1.0,53.7,907.53,0.0,0.33,1
2021-01-30,0.0,Paranaguá,0.0,2721.0,1.0,0.0,907.53,0.0,0.33,1
2021-01-31,0.0,Paranaguá,0.0,2721.0,1.0,0.0,907.53,0.0,0.33,1
2021-02-01,211.0,Paranaguá,0.0,2932.0,1.0,70.37,977.91,0.0,0.33,1
2021-02-02,150.0,Paranaguá,0.0,3082.0,1.0,50.03,1027.94,0.0,0.33,1
2021-02-03,122.0,Paranaguá,0.0,3204.0,1.0,40.69,1068.63,0.0,0.33,1
2021-02-04,164.0,Paranaguá,0.0,3368.0,1.0,54.7,1123.33,0.0,0.33,1
2021-02-05,206.0,Paranaguá,0.0,3574.0,1.0,68.71,1192.03,0.0,0.33,1
2021-02-06,128.0,Paranaguá,0.0,3702.0,1.0,42.69,1234.72,0.0,0.33,1
2021-02-07,0.0,Paranaguá,0.0,3702.0,1.0,0.0,1234.72,0.0,0.33,1
2021-02-08,117.0,Paranaguá,45.0,3819.0,46.0,39.02,1273.75,15.01,15.34,1
2021-02-09,376.0,Paranaguá,35.0,4195.0,81.0,125.41,1399.15,11.67,27.02,1
2021-02-10,390.0,Paranaguá,253.0,4585.0,334.0,130.08,1529.23,84.38,111.4,1
2021-02-11,162.0,Paranaguá,98.0,4747.0,432.0,54.03,1583.26,32.69,144.08,1
2021-02-12,156.0,Paranaguá,93.0,4903.0,525.0,52.03,1635.29,31.02,175.1,1
2021-02-13,0.0,Paranaguá,1.0,4903.0,526.0,0.0,1635.29,0.33,175.44,1
2021-02-14,2.0,Paranaguá,0.0,4905.0,526.0,0.67,1635.96,0.0,175.44,1
2021-02-15,78.0,Paranaguá,75.0,4983.0,601.0,26.02,1661.98,25.01,200.45,1
2021-02-16,133.0,Paranaguá,49.0,5116.0,650.0,44.36,1706.33,16.34,216.79,1
2021-02-17,150.0,Paranaguá,157.0,5266.0,807.0,50.03,1756.36,52.36,269.16,1
2021-02-18,58.0,Paranaguá,137.0,5324.0,944.0,19.34,1775.71,45.69,314.85,1
2021-02-19,139.0,Paranaguá,300.0,5463.0,1244.0,46.36,1822.07,100.06,414.91,1
2021-02-20,1.0,Paranaguá,2.0,5464.0,1246.0,0.33,1822.4,0.67,415.58,1
2021-02-21,0.0,Paranaguá,0.0,5464.0,1246.0,0.0,1822.4,0.0,415.58,1
2021-02-22,70.0,Paranaguá,223.0,5534.0,1469.0,23.35,1845.75,74.38,489.95,1
2021-02-23,71.0,Paranaguá,121.0,5605.0,1590.0,23.68,1869.43,40.36,530.31,1
2021-02-24,53.0,Paranaguá,79.0,5658.0,1669.0,17.68,1887.11,26.35,556.66,1
2021-02-25,67.0,Paranaguá,57.0,5725.0,1726.0,22.35,1909.45,19.01,575.67,1
2021-02-26,92.0,Paranaguá,95.0,5817.0,1821.0,30.68,1940.14,31.69,607.36,1
2021-02-27,600.0,Paranaguá,5.0,6417.0,1826.0,200.12,2140.26,1.67,609.02,1
2021-02-28,257.0,Paranaguá,0.0,6674.0,1826.0,85.72,2225.97,0.0,609.02,1
2021-03-01,274.0,Paranaguá,76.0,6948.0,1902.0,91.39,2317.36,25.35,634.37,1
2021-03-02,132.0,Paranaguá,50.0,7080.0,1952.0,44.03,2361.39,16.68,651.05,1
2021-03-03,274.0,Paranaguá,37.0,7354.0,1989.0,91.39,2452.77,12.34,663.39,1
2021-03-04,217.0,Paranaguá,95.0,7571.0,2084.0,72.38,2525.15,31.69,695.07,1
2021-03-05,387.0,Paranaguá,66.0,7958.0,2150.0,129.08,2654.22,22.01,717.09,1
2021-03-06,0.0,Paranaguá,122.0,7958.0,2272.0,0.0,2654.22,40.69,757.78,1
2021-03-07,1.0,Paranaguá,0.0,7959.0,2272.0,0.33,2654.56,0.0,757.78,1
2021-03-08,368.0,Paranaguá,78.0,8327.0,2350.0,122.74,2777.3,26.02,783.79,1
2021-03-09,225.0,Paranaguá,233.0,8552.0,2583.0,75.04,2852.34,77.71,861.51,1
2021-03-10,289.0,Paranaguá,124.0,8841.0,2707.0,96.39,2948.73,41.36,902.86,1
2021-03-11,228.0,Paranaguá,159.0,9069.0,2866.0,76.04,3024.77,53.03,955.89,1
2021-03-12,743.0,Paranaguá,207.0,9812.0,3073.0,247.81,3272.59,69.04,1024.93,1
2021-03-13,0.0,Paranaguá,0.0,9812.0,3073.0,0.0,3272.59,0.0,1024.93,1
2021-03-14,0.0,Paranaguá,1.0,9812.0,3074.0,0.0,3272.59,0.33,1025.27,1
2021-03-15,350.0,Paranaguá,142.0,10162.0,3216.0,116.74,3389.32,47.36,1072.63,1
2021-03-16,220.0,Paranaguá,156.0,10382.0,3372.0,73.38,3462.7,52.03,1124.66,1
2021-03-17,479.0,Paranaguá,151.0,10861.0,3523.0,159.76,3622.46,50.36,1175.02,1
2021-03-18,206.0,Paranaguá,117.0,11067.0,3640.0,68.71,3691.17,39.02,1214.05,1
2021-03-19,1182.0,Paranaguá,97.0,12249.0,3737.0,394.23,4085.4,32.35,1246.4,1
2021-03-20,135.0,Paranaguá,0.0,12384.0,3737.0,45.03,4130.42,0.0,1246.4,1
2021-03-21,0.0,Paranaguá,0.0,12384.0,3737.0,0.0,4130.42,0.0,1246.4,1
2021-03-22,612.0,Paranaguá,57.0,12996.0,3794.0,204.12,4334.54,19.01,1265.41,1
2021-03-23,2076.0,Paranaguá,62.0,15072.0,3856.0,692.41,5026.95,20.68,1286.09,1
2021-03-24,2711.0,Paranaguá,54.0,17783.0,3910.0,904.2,5931.15,18.01,1304.1,1
2021-03-25,1137.0,Paranaguá,35.0,18920.0,3945.0,379.22,6310.37,11.67,1315.77,1
2021-03-26,1100.0,Paranaguá,221.0,20020.0,4166.0,366.88,6677.25,73.71,1389.48,1
2021-03-27,4217.0,Paranaguá,217.0,24237.0,4383.0,1406.49,8083.74,72.38,1461.86,1
2021-03-28,997.0,Paranaguá,3.0,25234.0,4386.0,332.53,8416.27,1.0,1462.86,1
2021-03-29,830.0,Paranaguá,57.0,26064.0,4443.0,276.83,8693.1,19.01,1481.87,1
2021-03-30,1260.0,Paranaguá,198.0,27324.0,4641.0,420.25,9113.35,66.04,1547.91,1
2021-03-31,654.0,Paranaguá,111.0,27978.0,4752.0,218.13,9331.47,37.02,1584.93,1
2021-04-01,229.0,Paranaguá,497.0,28207.0,5249.0,76.38,9407.85,165.76,1750.69,1
2021-04-02,0.0,Paranaguá,1.0,28207.0,5250.0,0.0,9407.85,0.33,1751.03,1
2021-04-03,86.0,Paranaguá,624.0,28293.0,5874.0,28.68,9436.54,208.12,1959.15,1
2021-04-04,2.0,Paranaguá,0.0,28295.0,5874.0,0.67,9437.2,0.0,1959.15,1
2021-04-05,373.0,Paranaguá,232.0,28668.0,6106.0,124.41,9561.61,77.38,2036.53,1
2021-04-06,170.0,Paranaguá,608.0,28838.0,6714.0,56.7,9618.31,202.79,2239.31,1
2021-04-07,204.0,Paranaguá,906.0,29042.0,7620.0,68.04,9686.35,302.18,2541.49,1
2021-04-08,168.0,Paranaguá,421.0,29210.0,8041.0,56.03,9742.38,140.42,2681.91,1
2021-04-09,1537.0,Paranaguá,478.0,30747.0,8519.0,512.63,10255.02,159.43,2841.33,1
2021-04-10,160.0,Paranaguá,0.0,30907.0,8519.0,53.36,10308.38,0.0,2841.33,1
2021-04-11,0.0,Paranaguá,0.0,30907.0,8519.0,0.0,10308.38,0.0,2841.33,1
2021-04-12,853.0,Paranaguá,564.0,31760.0,9083.0,284.5,10592.88,188.11,3029.44,1
2021-04-13,78.0,Paranaguá,1206.0,31838.0,10289.0,26.02,10618.9,402.24,3431.68,1
2021-04-14,439.0,Paranaguá,752.0,32277.0,11041.0,146.42,10765.32,250.81,3682.49,1
2021-04-15,98.0,Paranaguá,1522.0,32375.0,12563.0,32.69,10798.0,507.63,4190.12,1
2021-04-16,1431.0,Paranaguá,624.0,33806.0,13187.0,477.28,11275.28,208.12,4398.25,1
2021-04-17,1398.0,Paranaguá,1132.0,35204.0,14319.0,466.27,11741.56,377.55,4775.8,1
2021-04-18,0.0,Paranaguá,0.0,35204.0,14319.0,0.0,11741.56,0.0,4775.8,1
2021-04-19,994.0,Paranaguá,1760.0,36198.0,16079.0,331.53,12073.08,587.01,5362.81,1
2021-04-20,1812.0,Paranaguá,616.0,38010.0,16695.0,604.35,12677.44,205.45,5568.27,1
2021-04-21,37.0,Paranaguá,9.0,38047.0,16704.0,12.34,12689.78,3.0,5571.27,1
2021-04-22,69.0,Paranaguá,1644.0,38116.0,18348.0,23.01,12712.79,548.32,6119.59,1
2021-04-23,1997.0,Paranaguá,1158.0,40113.0,19506.0,666.06,13378.85,386.23,6505.82,1
2021-04-24,740.0,Paranaguá,735.0,40853.0,20241.0,246.81,13625.66,245.14,6750.96,1
2021-04-25,5.0,Paranaguá,236.0,40858.0,20477.0,1.67,13627.33,78.71,6829.67,1
2021-04-26,1001.0,Paranaguá,1554.0,41859.0,22031.0,333.86,13961.19,518.3,7347.98,1
2021-04-27,1182.0,Paranaguá,637.0,43041.0,22668.0,394.23,14355.42,212.46,7560.44,1
2021-04-28,163.0,Paranaguá,344.0,43204.0,23012.0,54.37,14409.79,114.73,7675.17,1
2021-04-29,18.0,Paranaguá,78.0,43222.0,23090.0,6.0,14415.79,26.02,7701.18,1
2021-04-30,1114.0,Paranaguá,646.0,44336.0,23736.0,371.55,14787.34,215.46,7916.64,1
2021-05-01,270.0,Paranaguá,70.0,44606.0,23806.0,90.05,14877.39,23.35,7939.99,1
2021-05-02,0.0,Paranaguá,0.0,44606.0,23806.0,0.0,14877.39,0.0,7939.99,1
2021-05-03,1471.0,Paranaguá,167.0,46077.0,23973.0,490.62,15368.02,55.7,7995.69,1
2021-05-04,1337.0,Paranaguá,465.0,47414.0,24438.0,445.93,15813.94,155.09,8150.78,1
2021-05-05,1791.0,Paranaguá,219.0,49205.0,24657.0,597.35,16411.29,73.04,8223.82,1
2021-05-06,240.0,Paranaguá,239.0,49445.0,24896.0,80.05,16491.34,79.71,8303.54,1
2021-05-07,916.0,Paranaguá,146.0,50361.0,25042.0,305.51,16796.85,48.7,8352.23,1
2021-05-08,336.0,Paranaguá,0.0,50697.0,25042.0,112.07,16908.92,0.0,8352.23,1
2021-05-09,1.0,Paranaguá,1.0,50698.0,25043.0,0.33,16909.25,0.33,8352.57,1
2021-05-10,764.0,Paranaguá,119.0,51462.0,25162.0,254.82,17164.07,39.69,8392.26,1
2021-05-11,989.0,Paranaguá,27.0,52451.0,25189.0,329.86,17493.93,9.01,8401.26,1
2021-05-12,1219.0,Paranaguá,649.0,53670.0,25838.0,406.57,17900.5,216.46,8617.72,1
2021-05-13,1167.0,Paranaguá,490.0,54837.0,26328.0,389.23,18289.73,163.43,8781.15,1
2021-05-14,1217.0,Paranaguá,222.0,56054.0,26550.0,405.9,18695.63,74.04,8855.2,1
2021-05-15,8.0,Paranaguá,24.0,56062.0,26574.0,2.67,18698.3,8.0,8863.2,1
2021-05-16,0.0,Paranaguá,0.0,56062.0,26574.0,0.0,18698.3,0.0,8863.2,1
2021-05-17,1168.0,Paranaguá,310.0,57230.0,26884.0,389.56,19087.86,103.39,8966.59,1
2021-05-18,730.0,Paranaguá,165.0,57960.0,27049.0,243.48,19331.34,55.03,9021.63,1
2021-05-19,1095.0,Paranaguá,79.0,59055.0,27128.0,365.21,19696.56,26.35,9047.97,1
2021-05-20,898.0,Paranaguá,139.0,59953.0,27267.0,299.51,19996.06,46.36,9094.34,1
2021-05-21,923.0,Paranaguá,71.0,60876.0,27338.0,307.85,20303.91,23.68,9118.02,1
2021-05-22,30.0,Paranaguá,0.0,60906.0,27338.0,10.01,20313.92,0.0,9118.02,1
2021-05-23,2.0,Paranaguá,0.0,60908.0,27338.0,0.67,20314.58,0.0,9118.02,1
2021-05-24,1414.0,Paranaguá,109.0,62322.0,27447.0,471.61,20786.19,36.35,9154.37,1
2021-05-25,940.0,Paranaguá,59.0,63262.0,27506.0,313.52,21099.71,19.68,9174.05,1
2021-05-26,604.0,Paranaguá,149.0,63866.0,27655.0,201.45,21301.16,49.7,9223.74,1
2021-05-27,811.0,Paranaguá,458.0,64677.0,28113.0,270.49,21571.66,152.76,9376.5,1
2021-05-28,4103.0,Paranaguá,215.0,68780.0,28328.0,1368.47,22940.12,71.71,9448.21,1
2021-05-29,3837.0,Paranaguá,16.0,72617.0,28344.0,1279.75,24219.88,5.34,9453.55,1
2021-05-30,3164.0,Paranaguá,1.0,75781.0,28345.0,1055.29,25275.16,0.33,9453.88,1
2021-05-31,1235.0,Paranaguá,57.0,77016.0,28402.0,411.91,25687.07,19.01,9472.89,1
2021-06-01,1701.0,Paranaguá,73.0,78717.0,28475.0,567.33,26254.4,24.35,9497.24,1
2021-06-02,1627.0,Paranaguá,61.0,80344.0,28536.0,542.65,26797.05,20.35,9517.58,1
2021-06-03,282.0,Paranaguá,80.0,80626.0,28616.0,94.06,26891.11,26.68,9544.27,1
2021-06-04,5306.0,Paranaguá,66.0,85932.0,28682.0,1769.7,28660.81,22.01,9566.28,1
2021-06-05,4280.0,Paranaguá,26.0,90212.0,28708.0,1427.5,30088.32,8.67,9574.95,1
2021-06-06,428.0,Paranaguá,5.0,90640.0,28713.0,142.75,30231.07,1.67,9576.62,1
2021-06-07,2840.0,Paranaguá,66.0,93480.0,28779.0,947.22,31178.29,22.01,9598.63,1
2021-06-08,6031.0,Paranaguá,164.0,99511.0,28943.0,2011.51,33189.8,54.7,9653.33,1
2021-06-09,2053.0,Paranaguá,120.0,101564.0,29063.0,684.74,33874.54,40.02,9693.35,1
2021-06-10,1210.0,Paranaguá,84.0,102774.0,29147.0,403.57,34278.11,28.02,9721.37,1
2021-06-11,3376.0,Paranaguá,115.0,106150.0,29262.0,1125.99,35404.1,38.36,9759.73,1
2021-06-12,9672.0,Paranaguá,2.0,115822.0,29264.0,3225.89,38630.0,0.67,9760.39,1
2021-06-13,498.0,Paranaguá,7.0,116320.0,29271.0,166.1,38796.09,2.33,9762.73,1
2021-06-14,5678.0,Paranaguá,39.0,121998.0,29310.0,1893.78,40689.87,13.01,9775.74,1
2021-06-15,6329.0,Paranaguá,36.0,128327.0,29346.0,2110.91,42800.78,12.01,9787.74,1
2021-06-16,1147.0,Paranaguá,87.0,129474.0,29433.0,382.56,43183.33,29.02,9816.76,1
2021-06-17,910.0,Paranaguá,76.0,130384.0,29509.0,303.51,43486.85,25.35,9842.11,1
2021-06-18,4038.0,Paranaguá,179.0,134422.0,29688.0,1346.79,44833.64,59.7,9901.81,1
2021-06-19,1604.0,Paranaguá,242.0,136026.0,29930.0,534.98,45368.62,80.71,9982.52,1
2021-06-20,0.0,Paranaguá,0.0,136026.0,29930.0,0.0,45368.62,0.0,9982.52,1
2021-06-21,1342.0,Paranaguá,88.0,137368.0,30018.0,447.6,45816.21,29.35,10011.87,1
2021-06-22,584.0,Paranaguá,79.0,137952.0,30097.0,194.78,46010.99,26.35,10038.22,1
2021-06-23,789.0,Paranaguá,107.0,138741.0,30204.0,263.15,46274.15,35.69,10073.91,1
2021-06-24,467.0,Paranaguá,147.0,139208.0,30351.0,155.76,46429.91,49.03,10122.94,1
2021-06-25,4007.0,Paranaguá,89.0,143215.0,30440.0,1336.45,47766.36,29.68,10152.62,1
2021-06-26,736.0,Paranaguá,140.0,143951.0,30580.0,245.48,48011.83,46.69,10199.32,1
2021-06-27,449.0,Paranaguá,6.0,144400.0,30586.0,149.75,48161.59,2.0,10201.32,1
2021-06-28,897.0,Paranaguá,576.0,145297.0,31162.0,299.18,48460.76,192.11,10393.43,1
2021-06-29,721.0,Paranaguá,229.0,146018.0,31391.0,240.47,48701.24,76.38,10469.81,1
2021-06-30,712.0,Paranaguá,543.0,146730.0,31934.0,237.47,48938.71,181.11,10650.92,1
2021-07-01,515.0,Paranaguá,723.0,147245.0,32657.0,171.77,49110.48,241.14,10892.06,1
2021-07-02,4169.0,Paranaguá,670.0,151414.0,33327.0,1390.48,50500.96,223.46,11115.52,1
2021-07-03,0.0,Paranaguá,0.0,151414.0,33327.0,0.0,50500.96,0.0,11115.52,1
2021-07-04,0.0,Paranaguá,0.0,151414.0,33327.0,0.0,50500.96,0.0,11115.52,1
2021-07-05,4362.0,Paranaguá,2396.0,155776.0,35723.0,1454.85,51955.81,799.14,11914.66,1
2021-07-06,2573.0,Paranaguá,2318.0,158349.0,38041.0,858.17,52813.98,773.12,12687.78,1
2021-07-07,603.0,Paranaguá,316.0,158952.0,38357.0,201.12,53015.1,105.4,12793.17,1
2021-07-08,65.0,Paranaguá,744.0,159017.0,39101.0,21.68,53036.78,248.15,13041.32,1
2021-07-09,1726.0,Paranaguá,1446.0,160743.0,40547.0,575.67,53612.45,482.28,13523.6,1
2021-07-10,58.0,Paranaguá,266.0,160801.0,40813.0,19.34,53631.8,88.72,13612.32,1
2021-07-11,0.0,Paranaguá,0.0,160801.0,40813.0,0.0,53631.8,0.0,13612.32,1
2021-01-19,1.0,Paranavaí,0.0,1.0,0.0,0.36,0.36,0.0,0.0,14
2021-01-20,1083.0,Paranavaí,0.0,1084.0,0.0,390.89,391.25,0.0,0.0,14
2021-01-21,620.0,Paranavaí,1.0,1704.0,1.0,223.78,615.03,0.36,0.36,14
2021-01-22,227.0,Paranavaí,0.0,1931.0,1.0,81.93,696.96,0.0,0.36,14
2021-01-23,2.0,Paranavaí,0.0,1933.0,1.0,0.72,697.68,0.0,0.36,14
2021-01-24,81.0,Paranavaí,0.0,2014.0,1.0,29.24,726.92,0.0,0.36,14
2021-01-25,798.0,Paranavaí,0.0,2812.0,1.0,288.02,1014.94,0.0,0.36,14
2021-01-26,671.0,Paranavaí,1.0,3483.0,2.0,242.19,1257.13,0.36,0.72,14
2021-01-27,182.0,Paranavaí,0.0,3665.0,2.0,65.69,1322.82,0.0,0.72,14
2021-01-28,191.0,Paranavaí,0.0,3856.0,2.0,68.94,1391.76,0.0,0.72,14
2021-01-29,304.0,Paranavaí,2.0,4160.0,4.0,109.72,1501.48,0.72,1.44,14
2021-01-30,0.0,Paranavaí,0.0,4160.0,4.0,0.0,1501.48,0.0,1.44,14
2021-01-31,0.0,Paranavaí,0.0,4160.0,4.0,0.0,1501.48,0.0,1.44,14
2021-02-01,89.0,Paranavaí,4.0,4249.0,8.0,32.12,1533.6,1.44,2.89,14
2021-02-02,300.0,Paranavaí,0.0,4549.0,8.0,108.28,1641.88,0.0,2.89,14
2021-02-03,16.0,Paranavaí,0.0,4565.0,8.0,5.77,1647.66,0.0,2.89,14
2021-02-04,328.0,Paranavaí,0.0,4893.0,8.0,118.39,1766.04,0.0,2.89,14
2021-02-05,213.0,Paranavaí,0.0,5106.0,8.0,76.88,1842.92,0.0,2.89,14
2021-02-06,0.0,Paranavaí,1.0,5106.0,9.0,0.0,1842.92,0.36,3.25,14
2021-02-07,0.0,Paranavaí,0.0,5106.0,9.0,0.0,1842.92,0.0,3.25,14
2021-02-08,138.0,Paranavaí,0.0,5244.0,9.0,49.81,1892.73,0.0,3.25,14
2021-02-09,589.0,Paranavaí,0.0,5833.0,9.0,212.59,2105.32,0.0,3.25,14
2021-02-10,426.0,Paranavaí,3.0,6259.0,12.0,153.76,2259.08,1.08,4.33,14
2021-02-11,254.0,Paranavaí,63.0,6513.0,75.0,91.68,2350.75,22.74,27.07,14
2021-02-12,211.0,Paranavaí,36.0,6724.0,111.0,76.16,2426.91,12.99,40.06,14
2021-02-13,10.0,Paranavaí,0.0,6734.0,111.0,3.61,2430.52,0.0,40.06,14
2021-02-14,1.0,Paranavaí,0.0,6735.0,111.0,0.36,2430.88,0.0,40.06,14
2021-02-15,76.0,Paranavaí,339.0,6811.0,450.0,27.43,2458.31,122.36,162.42,14
2021-02-16,0.0,Paranavaí,42.0,6811.0,492.0,0.0,2458.31,15.16,177.58,14
2021-02-17,101.0,Paranavaí,993.0,6912.0,1485.0,36.45,2494.77,358.41,535.98,14
2021-02-18,168.0,Paranavaí,375.0,7080.0,1860.0,60.64,2555.4,135.35,671.33,14
2021-02-19,46.0,Paranavaí,314.0,7126.0,2174.0,16.6,2572.01,113.33,784.67,14
2021-02-20,0.0,Paranavaí,0.0,7126.0,2174.0,0.0,2572.01,0.0,784.67,14
2021-02-21,0.0,Paranavaí,0.0,7126.0,2174.0,0.0,2572.01,0.0,784.67,14
2021-02-22,26.0,Paranavaí,215.0,7152.0,2389.0,9.38,2581.39,77.6,862.27,14
2021-02-23,28.0,Paranavaí,287.0,7180.0,2676.0,10.11,2591.5,103.59,965.86,14
