date,casosNovos,localidade,obitosNovos,casosAcumulados,obitosAcumulados,casos_100k,casosNovos_100k,obitos_100k,obitosNovos_100k,CFR,codigo_reg
2021-07-29,74.0,Ponta Grossa,2.0,81936.0,2027.0,12750.22,11.52,315.43,0.31,2.47,3
2021-07-30,83.0,Ponta Grossa,2.0,82019.0,2029.0,12763.14,12.92,315.74,0.31,2.47,3
2021-07-31,35.0,Ponta Grossa,2.0,82054.0,2031.0,12768.59,5.45,316.05,0.31,2.48,3
2021-08-01,12.0,Ponta Grossa,3.0,82066.0,2034.0,12770.45,1.87,316.51,0.47,2.48,3
2021-08-02,117.0,Ponta Grossa,3.0,82183.0,2037.0,12788.66,18.21,316.98,0.47,2.48,3
2021-08-03,111.0,Ponta Grossa,2.0,82294.0,2039.0,12805.93,17.27,317.29,0.31,2.48,3
2021-08-04,78.0,Ponta Grossa,1.0,82372.0,2040.0,12818.07,12.14,317.45,0.16,2.48,3
2021-08-05,98.0,Ponta Grossa,1.0,82470.0,2041.0,12833.32,15.25,317.6,0.16,2.47,3
2021-08-06,82.0,Ponta Grossa,0.0,82552.0,2041.0,12846.08,12.76,317.6,0.0,2.47,3
2021-08-07,51.0,Ponta Grossa,0.0,82603.0,2041.0,12854.02,7.94,317.6,0.0,2.47,3
2021-08-08,23.0,Ponta Grossa,1.0,82626.0,2042.0,12857.6,3.58,317.76,0.16,2.47,3
2021-08-09,152.0,Ponta Grossa,4.0,82778.0,2046.0,12881.25,23.65,318.38,0.62,2.47,3
2021-08-10,72.0,Ponta Grossa,3.0,82850.0,2049.0,12892.45,11.2,318.85,0.47,2.47,3
2021-08-11,98.0,Ponta Grossa,0.0,82948.0,2049.0,12907.7,15.25,318.85,0.0,2.47,3
2021-08-12,93.0,Ponta Grossa,5.0,83041.0,2054.0,12922.18,14.47,319.63,0.78,2.47,3
2021-08-13,93.0,Ponta Grossa,3.0,83134.0,2057.0,12936.65,14.47,320.09,0.47,2.47,3
2021-08-14,43.0,Ponta Grossa,0.0,83177.0,2057.0,12943.34,6.69,320.09,0.0,2.47,3
2021-08-15,22.0,Ponta Grossa,2.0,83199.0,2059.0,12946.76,3.42,320.41,0.31,2.47,3
2021-08-16,133.0,Ponta Grossa,4.0,83332.0,2063.0,12967.46,20.7,321.03,0.62,2.48,3
2021-08-17,85.0,Ponta Grossa,3.0,83417.0,2066.0,12980.69,13.23,321.49,0.47,2.48,3
2021-08-18,78.0,Ponta Grossa,7.0,83495.0,2073.0,12992.82,12.14,322.58,1.09,2.48,3
2021-08-19,76.0,Ponta Grossa,5.0,83571.0,2078.0,13004.65,11.83,323.36,0.78,2.49,3
2021-08-20,88.0,Ponta Grossa,5.0,83659.0,2083.0,13018.34,13.69,324.14,0.78,2.49,3
2021-08-21,49.0,Ponta Grossa,1.0,83708.0,2084.0,13025.97,7.62,324.3,0.16,2.49,3
2021-08-22,18.0,Ponta Grossa,2.0,83726.0,2086.0,13028.77,2.8,324.61,0.31,2.49,3
2021-08-23,109.0,Ponta Grossa,13.0,83835.0,2099.0,13045.73,16.96,326.63,2.02,2.5,3
2021-08-24,90.0,Ponta Grossa,7.0,83925.0,2106.0,13059.74,14.01,327.72,1.09,2.51,3
2021-08-25,91.0,Ponta Grossa,3.0,84016.0,2109.0,13073.9,14.16,328.19,0.47,2.51,3
2021-08-26,77.0,Ponta Grossa,4.0,84093.0,2113.0,13085.88,11.98,328.81,0.62,2.51,3
2021-08-27,72.0,Ponta Grossa,9.0,84165.0,2122.0,13097.08,11.2,330.21,1.4,2.52,3
2021-08-28,50.0,Ponta Grossa,1.0,84215.0,2123.0,13104.86,7.78,330.36,0.16,2.52,3
2021-08-29,29.0,Ponta Grossa,1.0,84244.0,2124.0,13109.38,4.51,330.52,0.16,2.52,3
2021-08-30,137.0,Ponta Grossa,2.0,84381.0,2126.0,13130.7,21.32,330.83,0.31,2.52,3
2021-08-31,155.0,Ponta Grossa,1.0,84536.0,2127.0,13154.82,24.12,330.99,0.16,2.52,3
2021-09-01,134.0,Ponta Grossa,1.0,84670.0,2128.0,13175.67,20.85,331.14,0.16,2.51,3
2021-09-02,123.0,Ponta Grossa,3.0,84793.0,2131.0,13194.81,19.14,331.61,0.47,2.51,3
2021-09-03,133.0,Ponta Grossa,0.0,84926.0,2131.0,13215.5,20.7,331.61,0.0,2.51,3
2021-09-04,53.0,Ponta Grossa,1.0,84979.0,2132.0,13223.75,8.25,331.76,0.16,2.51,3
2021-09-05,27.0,Ponta Grossa,0.0,85006.0,2132.0,13227.95,4.2,331.76,0.0,2.51,3
2021-09-06,136.0,Ponta Grossa,2.0,85142.0,2134.0,13249.12,21.16,332.08,0.31,2.51,3
2021-09-07,48.0,Ponta Grossa,2.0,85190.0,2136.0,13256.59,7.47,332.39,0.31,2.51,3
2021-09-08,192.0,Ponta Grossa,3.0,85382.0,2139.0,13286.46,29.88,332.85,0.47,2.51,3
2021-09-09,186.0,Ponta Grossa,0.0,85568.0,2139.0,13315.41,28.94,332.85,0.0,2.5,3
2021-09-10,213.0,Ponta Grossa,1.0,85781.0,2140.0,13348.55,33.15,333.01,0.16,2.49,3
2021-09-11,80.0,Ponta Grossa,0.0,85861.0,2140.0,13361.0,12.45,333.01,0.0,2.49,3
2021-09-12,46.0,Ponta Grossa,0.0,85907.0,2140.0,13368.16,7.16,333.01,0.0,2.49,3
2021-09-13,179.0,Ponta Grossa,1.0,86086.0,2141.0,13396.01,27.85,333.17,0.16,2.49,3
2021-09-14,122.0,Ponta Grossa,1.0,86208.0,2142.0,13415.0,18.98,333.32,0.16,2.48,3
2021-09-15,60.0,Ponta Grossa,2.0,86268.0,2144.0,13424.34,9.34,333.63,0.31,2.49,3
2021-09-16,228.0,Ponta Grossa,1.0,86496.0,2145.0,13459.81,35.48,333.79,0.16,2.48,3
2021-09-17,258.0,Ponta Grossa,0.0,86754.0,2145.0,13499.96,40.15,333.79,0.0,2.47,3
2021-09-18,58.0,Ponta Grossa,0.0,86812.0,2145.0,13508.99,9.03,333.79,0.0,2.47,3
2021-09-19,36.0,Ponta Grossa,0.0,86848.0,2145.0,13514.59,5.6,333.79,0.0,2.47,3
2021-09-20,238.0,Ponta Grossa,2.0,87086.0,2147.0,13551.63,37.04,334.1,0.31,2.47,3
2021-09-21,209.0,Ponta Grossa,2.0,87295.0,2149.0,13584.15,32.52,334.41,0.31,2.46,3
2021-09-22,146.0,Ponta Grossa,0.0,87441.0,2149.0,13606.87,22.72,334.41,0.0,2.46,3
2021-09-23,185.0,Ponta Grossa,0.0,87626.0,2149.0,13635.66,28.79,334.41,0.0,2.45,3
2021-09-24,153.0,Ponta Grossa,1.0,87779.0,2150.0,13659.46,23.81,334.57,0.16,2.45,3
2021-09-25,67.0,Ponta Grossa,2.0,87846.0,2152.0,13669.89,10.43,334.88,0.31,2.45,3
2021-09-26,48.0,Ponta Grossa,1.0,87894.0,2153.0,13677.36,7.47,335.03,0.16,2.45,3
2021-09-27,229.0,Ponta Grossa,2.0,88123.0,2155.0,13713.0,35.64,335.34,0.31,2.45,3
2021-09-28,176.0,Ponta Grossa,2.0,88299.0,2157.0,13740.38,27.39,335.66,0.31,2.44,3
2021-09-29,181.0,Ponta Grossa,4.0,88480.0,2161.0,13768.55,28.17,336.28,0.62,2.44,3
2021-09-30,141.0,Ponta Grossa,4.0,88621.0,2165.0,13790.49,21.94,336.9,0.62,2.44,3
2021-10-01,116.0,Ponta Grossa,10.0,88737.0,2175.0,13808.54,18.05,338.46,1.56,2.45,3
2021-10-02,63.0,Ponta Grossa,0.0,88800.0,2175.0,13818.34,9.8,338.46,0.0,2.45,3
2021-10-03,23.0,Ponta Grossa,1.0,88823.0,2176.0,13821.92,3.58,338.61,0.16,2.45,3
2021-10-04,151.0,Ponta Grossa,2.0,88974.0,2178.0,13845.42,23.5,338.92,0.31,2.45,3
2021-10-05,189.0,Ponta Grossa,3.0,89163.0,2181.0,13874.83,29.41,339.39,0.47,2.45,3
2021-10-06,137.0,Ponta Grossa,2.0,89300.0,2183.0,13896.15,21.32,339.7,0.31,2.44,3
2021-10-07,99.0,Ponta Grossa,4.0,89399.0,2187.0,13911.56,15.41,340.32,0.62,2.45,3
2021-10-08,98.0,Ponta Grossa,3.0,89497.0,2190.0,13926.81,15.25,340.79,0.47,2.45,3
2021-10-09,35.0,Ponta Grossa,1.0,89532.0,2191.0,13932.25,5.45,340.95,0.16,2.45,3
2021-10-10,63.0,Ponta Grossa,1.0,89595.0,2192.0,13942.06,9.8,341.1,0.16,2.45,3
2021-10-11,88.0,Ponta Grossa,0.0,89683.0,2192.0,13955.75,13.69,341.1,0.0,2.44,3
2021-10-12,18.0,Ponta Grossa,0.0,89701.0,2192.0,13958.55,2.8,341.1,0.0,2.44,3
2021-10-13,144.0,Ponta Grossa,0.0,89845.0,2192.0,13980.96,22.41,341.1,0.0,2.44,3
2021-10-14,79.0,Ponta Grossa,1.0,89924.0,2193.0,13993.25,12.29,341.26,0.16,2.44,3
2021-10-15,77.0,Ponta Grossa,1.0,90001.0,2194.0,14005.23,11.98,341.41,0.16,2.44,3
2021-10-16,23.0,Ponta Grossa,0.0,90024.0,2194.0,14008.81,3.58,341.41,0.0,2.44,3
2021-10-17,3.0,Ponta Grossa,1.0,90027.0,2195.0,14009.28,0.47,341.57,0.16,2.44,3
2021-10-18,78.0,Ponta Grossa,4.0,90105.0,2199.0,14021.42,12.14,342.19,0.62,2.44,3
2021-10-19,34.0,Ponta Grossa,0.0,90139.0,2199.0,14026.71,5.29,342.19,0.0,2.44,3
2021-10-20,14.0,Ponta Grossa,0.0,90153.0,2199.0,14028.89,2.18,342.19,0.0,2.44,3
2020-03-29,1.0,Telêmaco Borba,0.0,1.0,0.0,0.53,0.53,0.0,0.0,0.0,21
2020-03-30,0.0,Telêmaco Borba,0.0,1.0,0.0,0.53,0.0,0.0,0.0,0.0,21
2020-03-31,1.0,Telêmaco Borba,0.0,2.0,0.0,1.05,0.53,0.0,0.0,0.0,21
2020-04-01,1.0,Telêmaco Borba,0.0,3.0,0.0,1.58,0.53,0.0,0.0,0.0,21
2020-04-02,1.0,Telêmaco Borba,0.0,4.0,0.0,2.11,0.53,0.0,0.0,0.0,21
2020-04-03,1.0,Telêmaco Borba,0.0,5.0,0.0,2.64,0.53,0.0,0.0,0.0,21
2020-04-04,2.0,Telêmaco Borba,0.0,7.0,0.0,3.69,1.05,0.0,0.0,0.0,21
2020-04-05,0.0,Telêmaco Borba,0.0,7.0,0.0,3.69,0.0,0.0,0.0,0.0,21
2020-04-06,0.0,Telêmaco Borba,0.0,7.0,0.0,3.69,0.0,0.0,0.0,0.0,21
2020-04-07,0.0,Telêmaco Borba,0.0,7.0,0.0,3.69,0.0,0.0,0.0,0.0,21
2020-04-08,0.0,Telêmaco Borba,0.0,7.0,0.0,3.69,0.0,0.0,0.0,0.0,21
2020-04-09,0.0,Telêmaco Borba,0.0,7.0,0.0,3.69,0.0,0.0,0.0,0.0,21
2020-04-10,0.0,Telêmaco Borba,0.0,7.0,0.0,3.69,0.0,0.0,0.0,0.0,21
2020-04-11,0.0,Telêmaco Borba,0.0,7.0,0.0,3.69,0.0,0.0,0.0,0.0,21
2020-04-12,0.0,Telêmaco Borba,0.0,7.0,0.0,3.69,0.0,0.0,0.0,0.0,21
2020-04-13,1.0,Telêmaco Borba,0.0,8.0,0.0,4.22,0.53,0.0,0.0,0.0,21
2020-04-14,1.0,Telêmaco Borba,0.0,9.0,0.0,4.74,0.53,0.0,0.0,0.0,21
2020-04-15,0.0,Telêmaco Borba,0.0,9.0,0.0,4.74,0.0,0.0,0.0,0.0,21
2020-04-16,0.0,Telêmaco Borba,0.0,9.0,0.0,4.74,0.0,0.0,0.0,0.0,21
2020-04-17,1.0,Telêmaco Borba,0.0,10.0,0.0,5.27,0.53,0.0,0.0,0.0,21
2020-04-18,0.0,Telêmaco Borba,0.0,10.0,0.0,5.27,0.0,0.0,0.0,0.0,21
2020-04-19,0.0,Telêmaco Borba,0.0,10.0,0.0,5.27,0.0,0.0,0.0,0.0,21
2020-04-20,1.0,Telêmaco Borba,0.0,11.0,0.0,5.8,0.53,0.0,0.0,0.0,21
2020-04-21,4.0,Telêmaco Borba,0.0,15.0,0.0,7.91,2.11,0.0,0.0,0.0,21
2020-04-22,0.0,Telêmaco Borba,0.0,15.0,0.0,7.91,0.0,0.0,0.0,0.0,21
2020-04-23,0.0,Telêmaco Borba,0.0,15.0,0.0,7.91,0.0,0.0,0.0,0.0,21
2020-04-24,0.0,Telêmaco Borba,0.0,15.0,0.0,7.91,0.0,0.0,0.0,0.0,21
2020-04-25,1.0,Telêmaco Borba,0.0,16.0,0.0,8.43,0.53,0.0,0.0,0.0,21
2020-04-26,0.0,Telêmaco Borba,0.0,16.0,0.0,8.43,0.0,0.0,0.0,0.0,21
2020-04-27,0.0,Telêmaco Borba,0.0,16.0,0.0,8.43,0.0,0.0,0.0,0.0,21
2020-04-28,0.0,Telêmaco Borba,0.0,16.0,0.0,8.43,0.0,0.0,0.0,0.0,21
2020-04-29,1.0,Telêmaco Borba,0.0,17.0,0.0,8.96,0.53,0.0,0.0,0.0,21
2020-04-30,1.0,Telêmaco Borba,0.0,18.0,0.0,9.49,0.53,0.0,0.0,0.0,21
2020-05-01,1.0,Telêmaco Borba,0.0,19.0,0.0,10.01,0.53,0.0,0.0,0.0,21
2020-05-02,2.0,Telêmaco Borba,0.0,21.0,0.0,11.07,1.05,0.0,0.0,0.0,21
2020-05-03,1.0,Telêmaco Borba,0.0,22.0,0.0,11.59,0.53,0.0,0.0,0.0,21
2020-05-04,1.0,Telêmaco Borba,0.0,23.0,0.0,12.12,0.53,0.0,0.0,0.0,21
2020-05-05,0.0,Telêmaco Borba,0.0,23.0,0.0,12.12,0.0,0.0,0.0,0.0,21
2020-05-06,1.0,Telêmaco Borba,0.0,24.0,0.0,12.65,0.53,0.0,0.0,0.0,21
2020-05-07,1.0,Telêmaco Borba,0.0,25.0,0.0,13.18,0.53,0.0,0.0,0.0,21
2020-05-08,1.0,Telêmaco Borba,0.0,26.0,0.0,13.7,0.53,0.0,0.0,0.0,21
2020-05-09,0.0,Telêmaco Borba,0.0,26.0,0.0,13.7,0.0,0.0,0.0,0.0,21
2020-05-10,0.0,Telêmaco Borba,0.0,26.0,0.0,13.7,0.0,0.0,0.0,0.0,21
2020-05-11,1.0,Telêmaco Borba,0.0,27.0,0.0,14.23,0.53,0.0,0.0,0.0,21
2020-05-12,0.0,Telêmaco Borba,0.0,27.0,0.0,14.23,0.0,0.0,0.0,0.0,21
2020-05-13,0.0,Telêmaco Borba,0.0,27.0,0.0,14.23,0.0,0.0,0.0,0.0,21
2020-05-14,0.0,Telêmaco Borba,0.0,27.0,0.0,14.23,0.0,0.0,0.0,0.0,21
2020-05-15,0.0,Telêmaco Borba,0.0,27.0,0.0,14.23,0.0,0.0,0.0,0.0,21
2020-05-16,0.0,Telêmaco Borba,0.0,27.0,0.0,14.23,0.0,0.0,0.0,0.0,21
2020-05-17,1.0,Telêmaco Borba,0.0,28.0,0.0,14.76,0.53,0.0,0.0,0.0,21
2020-05-18,4.0,Telêmaco Borba,0.0,32.0,0.0,16.86,2.11,0.0,0.0,0.0,21
2020-05-19,1.0,Telêmaco Borba,0.0,33.0,0.0,17.39,0.53,0.0,0.0,0.0,21
2020-05-20,1.0,Telêmaco Borba,0.0,34.0,0.0,17.92,0.53,0.0,0.0,0.0,21
2020-05-21,1.0,Telêmaco Borba,0.0,35.0,0.0,18.45,0.53,0.0,0.0,0.0,21
2020-05-22,1.0,Telêmaco Borba,0.0,36.0,0.0,18.97,0.53,0.0,0.0,0.0,21
2020-05-23,3.0,Telêmaco Borba,0.0,39.0,0.0,20.55,1.58,0.0,0.0,0.0,21
2020-05-24,2.0,Telêmaco Borba,0.0,41.0,0.0,21.61,1.05,0.0,0.0,0.0,21
2020-05-25,4.0,Telêmaco Borba,0.0,45.0,0.0,23.72,2.11,0.0,0.0,0.0,21
2020-05-26,3.0,Telêmaco Borba,0.0,48.0,0.0,25.3,1.58,0.0,0.0,0.0,21
2020-05-27,7.0,Telêmaco Borba,1.0,55.0,1.0,28.99,3.69,0.53,0.53,1.82,21
2020-05-28,6.0,Telêmaco Borba,0.0,61.0,1.0,32.15,3.16,0.53,0.0,1.64,21
2020-05-29,0.0,Telêmaco Borba,0.0,61.0,1.0,32.15,0.0,0.53,0.0,1.64,21
2020-05-30,2.0,Telêmaco Borba,0.0,63.0,1.0,33.2,1.05,0.53,0.0,1.59,21
2020-05-31,2.0,Telêmaco Borba,0.0,65.0,1.0,34.26,1.05,0.53,0.0,1.54,21
2020-06-01,6.0,Telêmaco Borba,0.0,71.0,1.0,37.42,3.16,0.53,0.0,1.41,21
2020-06-02,6.0,Telêmaco Borba,0.0,77.0,1.0,40.58,3.16,0.53,0.0,1.3,21
2020-06-03,2.0,Telêmaco Borba,0.0,79.0,1.0,41.63,1.05,0.53,0.0,1.27,21
2020-06-04,6.0,Telêmaco Borba,0.0,85.0,1.0,44.8,3.16,0.53,0.0,1.18,21
2020-06-05,5.0,Telêmaco Borba,2.0,90.0,3.0,47.43,2.64,1.58,1.05,3.33,21
2020-06-06,5.0,Telêmaco Borba,1.0,95.0,4.0,50.07,2.64,2.11,0.53,4.21,21
2020-06-07,3.0,Telêmaco Borba,0.0,98.0,4.0,51.65,1.58,2.11,0.0,4.08,21
2020-06-08,4.0,Telêmaco Borba,0.0,102.0,4.0,53.75,2.11,2.11,0.0,3.92,21
2020-06-09,6.0,Telêmaco Borba,0.0,108.0,4.0,56.92,3.16,2.11,0.0,3.7,21
2020-06-10,5.0,Telêmaco Borba,0.0,113.0,4.0,59.55,2.64,2.11,0.0,3.54,21
2020-06-11,2.0,Telêmaco Borba,1.0,115.0,5.0,60.61,1.05,2.64,0.53,4.35,21
2020-06-12,1.0,Telêmaco Borba,0.0,116.0,5.0,61.13,0.53,2.64,0.0,4.31,21
2020-06-13,7.0,Telêmaco Borba,0.0,123.0,5.0,64.82,3.69,2.64,0.0,4.07,21
2020-06-14,1.0,Telêmaco Borba,0.0,124.0,5.0,65.35,0.53,2.64,0.0,4.03,21
2020-06-15,4.0,Telêmaco Borba,0.0,128.0,5.0,67.46,2.11,2.64,0.0,3.91,21
2020-06-16,8.0,Telêmaco Borba,0.0,136.0,5.0,71.67,4.22,2.64,0.0,3.68,21
2020-06-17,4.0,Telêmaco Borba,0.0,140.0,5.0,73.78,2.11,2.64,0.0,3.57,21
2020-06-18,11.0,Telêmaco Borba,0.0,151.0,5.0,79.58,5.8,2.64,0.0,3.31,21
2020-06-19,6.0,Telêmaco Borba,0.0,157.0,5.0,82.74,3.16,2.64,0.0,3.18,21
2020-06-20,0.0,Telêmaco Borba,0.0,157.0,5.0,82.74,0.0,2.64,0.0,3.18,21
2020-06-21,6.0,Telêmaco Borba,0.0,163.0,5.0,85.9,3.16,2.64,0.0,3.07,21
2020-06-22,9.0,Telêmaco Borba,0.0,172.0,5.0,90.65,4.74,2.64,0.0,2.91,21
2020-06-23,16.0,Telêmaco Borba,1.0,188.0,6.0,99.08,8.43,3.16,0.53,3.19,21
2020-06-24,10.0,Telêmaco Borba,0.0,198.0,6.0,104.35,5.27,3.16,0.0,3.03,21
2020-06-25,6.0,Telêmaco Borba,0.0,204.0,6.0,107.51,3.16,3.16,0.0,2.94,21
2020-06-26,7.0,Telêmaco Borba,0.0,211.0,6.0,111.2,3.69,3.16,0.0,2.84,21
2020-06-27,2.0,Telêmaco Borba,0.0,213.0,6.0,112.25,1.05,3.16,0.0,2.82,21
2020-06-28,7.0,Telêmaco Borba,0.0,220.0,6.0,115.94,3.69,3.16,0.0,2.73,21
2020-06-29,8.0,Telêmaco Borba,0.0,228.0,6.0,120.16,4.22,3.16,0.0,2.63,21
2020-06-30,7.0,Telêmaco Borba,0.0,235.0,6.0,123.85,3.69,3.16,0.0,2.55,21
2020-07-01,15.0,Telêmaco Borba,1.0,250.0,7.0,131.75,7.91,3.69,0.53,2.8,21
2020-07-02,19.0,Telêmaco Borba,0.0,269.0,7.0,141.77,10.01,3.69,0.0,2.6,21
2020-07-03,27.0,Telêmaco Borba,1.0,296.0,8.0,155.99,14.23,4.22,0.53,2.7,21
2020-07-04,4.0,Telêmaco Borba,1.0,300.0,9.0,158.1,2.11,4.74,0.53,3.0,21
2020-07-05,11.0,Telêmaco Borba,0.0,311.0,9.0,163.9,5.8,4.74,0.0,2.89,21
2020-07-06,20.0,Telêmaco Borba,0.0,331.0,9.0,174.44,10.54,4.74,0.0,2.72,21
2020-07-07,18.0,Telêmaco Borba,0.0,349.0,9.0,183.93,9.49,4.74,0.0,2.58,21
2020-07-08,17.0,Telêmaco Borba,2.0,366.0,11.0,192.89,8.96,5.8,1.05,3.01,21
2020-07-09,20.0,Telêmaco Borba,0.0,386.0,11.0,203.43,10.54,5.8,0.0,2.85,21
2020-07-10,24.0,Telêmaco Borba,2.0,410.0,13.0,216.07,12.65,6.85,1.05,3.17,21
2020-07-11,8.0,Telêmaco Borba,0.0,418.0,13.0,220.29,4.22,6.85,0.0,3.11,21
2020-07-12,6.0,Telêmaco Borba,0.0,424.0,13.0,223.45,3.16,6.85,0.0,3.07,21
2020-07-13,58.0,Telêmaco Borba,3.0,482.0,16.0,254.02,30.57,8.43,1.58,3.32,21
2020-07-14,27.0,Telêmaco Borba,1.0,509.0,17.0,268.25,14.23,8.96,0.53,3.34,21
2020-07-15,19.0,Telêmaco Borba,1.0,528.0,18.0,278.26,10.01,9.49,0.53,3.41,21
2020-07-16,45.0,Telêmaco Borba,1.0,573.0,19.0,301.98,23.72,10.01,0.53,3.32,21
2020-07-17,84.0,Telêmaco Borba,2.0,657.0,21.0,346.25,44.27,11.07,1.05,3.2,21
2020-07-18,3.0,Telêmaco Borba,1.0,660.0,22.0,347.83,1.58,11.59,0.53,3.33,21
2020-07-19,80.0,Telêmaco Borba,1.0,740.0,23.0,389.99,42.16,12.12,0.53,3.11,21
2020-07-20,43.0,Telêmaco Borba,0.0,783.0,23.0,412.65,22.66,12.12,0.0,2.94,21
2020-07-21,75.0,Telêmaco Borba,2.0,858.0,25.0,452.17,39.53,13.18,1.05,2.91,21
2020-07-22,19.0,Telêmaco Borba,1.0,877.0,26.0,462.19,10.01,13.7,0.53,2.96,21
2020-07-23,85.0,Telêmaco Borba,0.0,962.0,26.0,506.98,44.8,13.7,0.0,2.7,21
2020-07-24,24.0,Telêmaco Borba,0.0,986.0,26.0,519.63,12.65,13.7,0.0,2.64,21
2020-07-25,82.0,Telêmaco Borba,1.0,1068.0,27.0,562.85,43.21,14.23,0.53,2.53,21
2020-07-26,14.0,Telêmaco Borba,1.0,1082.0,28.0,570.22,7.38,14.76,0.53,2.59,21
2020-07-27,128.0,Telêmaco Borba,1.0,1210.0,29.0,637.68,67.46,15.28,0.53,2.4,21
2020-07-28,60.0,Telêmaco Borba,1.0,1270.0,30.0,669.3,31.62,15.81,0.53,2.36,21
2020-07-29,94.0,Telêmaco Borba,2.0,1364.0,32.0,718.84,49.54,16.86,1.05,2.35,21
2020-07-30,63.0,Telêmaco Borba,1.0,1427.0,33.0,752.04,33.2,17.39,0.53,2.31,21
2020-07-31,101.0,Telêmaco Borba,3.0,1528.0,36.0,805.27,53.23,18.97,1.58,2.36,21
2020-08-01,79.0,Telêmaco Borba,2.0,1607.0,38.0,846.9,41.63,20.03,1.05,2.36,21
2020-08-02,53.0,Telêmaco Borba,0.0,1660.0,38.0,874.84,27.93,20.03,0.0,2.29,21
2020-08-03,100.0,Telêmaco Borba,1.0,1760.0,39.0,927.54,52.7,20.55,0.53,2.22,21
2020-08-04,133.0,Telêmaco Borba,1.0,1893.0,40.0,997.63,70.09,21.08,0.53,2.11,21
2020-08-05,56.0,Telêmaco Borba,1.0,1949.0,41.0,1027.14,29.51,21.61,0.53,2.1,21
2020-08-06,50.0,Telêmaco Borba,2.0,1999.0,43.0,1053.49,26.35,22.66,1.05,2.15,21
2020-08-07,116.0,Telêmaco Borba,2.0,2115.0,45.0,1114.62,61.13,23.72,1.05,2.13,21
2020-08-08,101.0,Telêmaco Borba,0.0,2216.0,45.0,1167.85,53.23,23.72,0.0,2.03,21
2020-08-09,25.0,Telêmaco Borba,2.0,2241.0,47.0,1181.03,13.18,24.77,1.05,2.1,21
2020-08-10,141.0,Telêmaco Borba,3.0,2382.0,50.0,1255.34,74.31,26.35,1.58,2.1,21
2020-08-11,59.0,Telêmaco Borba,1.0,2441.0,51.0,1286.43,31.09,26.88,0.53,2.09,21
2020-08-12,100.0,Telêmaco Borba,1.0,2541.0,52.0,1339.13,52.7,27.4,0.53,2.05,21
2020-08-13,107.0,Telêmaco Borba,0.0,2648.0,52.0,1395.52,56.39,27.4,0.0,1.96,21
2020-08-14,116.0,Telêmaco Borba,1.0,2764.0,53.0,1456.65,61.13,27.93,0.53,1.92,21
2020-08-15,62.0,Telêmaco Borba,0.0,2826.0,53.0,1489.33,32.67,27.93,0.0,1.88,21
2020-08-16,49.0,Telêmaco Borba,2.0,2875.0,55.0,1515.15,25.82,28.99,1.05,1.91,21
2020-08-17,103.0,Telêmaco Borba,1.0,2978.0,56.0,1569.43,54.28,29.51,0.53,1.88,21
2020-08-18,85.0,Telêmaco Borba,1.0,3063.0,57.0,1614.23,44.8,30.04,0.53,1.86,21
2020-08-19,34.0,Telêmaco Borba,0.0,3097.0,57.0,1632.15,17.92,30.04,0.0,1.84,21
2020-08-20,98.0,Telêmaco Borba,0.0,3195.0,57.0,1683.79,51.65,30.04,0.0,1.78,21
2020-08-21,90.0,Telêmaco Borba,0.0,3285.0,57.0,1731.23,47.43,30.04,0.0,1.74,21
2020-08-22,64.0,Telêmaco Borba,1.0,3349.0,58.0,1764.95,33.73,30.57,0.53,1.73,21
2020-08-23,104.0,Telêmaco Borba,3.0,3453.0,61.0,1819.76,54.81,32.15,1.58,1.77,21
2020-08-24,69.0,Telêmaco Borba,1.0,3522.0,62.0,1856.13,36.36,32.67,0.53,1.76,21
2020-08-25,19.0,Telêmaco Borba,1.0,3541.0,63.0,1866.14,10.01,33.2,0.53,1.78,21
2020-08-26,63.0,Telêmaco Borba,0.0,3604.0,63.0,1899.34,33.2,33.2,0.0,1.75,21
2020-08-27,88.0,Telêmaco Borba,3.0,3692.0,66.0,1945.72,46.38,34.78,1.58,1.79,21
2020-08-28,50.0,Telêmaco Borba,3.0,3742.0,69.0,1972.07,26.35,36.36,1.58,1.84,21
2020-08-29,59.0,Telêmaco Borba,2.0,3801.0,71.0,2003.16,31.09,37.42,1.05,1.87,21
2020-08-30,37.0,Telêmaco Borba,1.0,3838.0,72.0,2022.66,19.5,37.94,0.53,1.88,21
2020-08-31,77.0,Telêmaco Borba,2.0,3915.0,74.0,2063.24,40.58,39.0,1.05,1.89,21
2020-09-01,22.0,Telêmaco Borba,1.0,3937.0,75.0,2074.84,11.59,39.53,0.53,1.91,21
2020-09-02,55.0,Telêmaco Borba,1.0,3992.0,76.0,2103.82,28.99,40.05,0.53,1.9,21
2020-09-03,51.0,Telêmaco Borba,0.0,4043.0,76.0,2130.7,26.88,40.05,0.0,1.88,21
2020-09-04,51.0,Telêmaco Borba,1.0,4094.0,77.0,2157.58,26.88,40.58,0.53,1.88,21
2020-09-05,38.0,Telêmaco Borba,0.0,4132.0,77.0,2177.6,20.03,40.58,0.0,1.86,21
2020-09-06,20.0,Telêmaco Borba,1.0,4152.0,78.0,2188.14,10.54,41.11,0.53,1.88,21
2020-09-07,6.0,Telêmaco Borba,2.0,4158.0,80.0,2191.3,3.16,42.16,1.05,1.92,21
2020-09-08,47.0,Telêmaco Borba,1.0,4205.0,81.0,2216.07,24.77,42.69,0.53,1.93,21
