sexo,idade,casosAcumulados,obitosAcumulados,localidade,codigo,casosTotal,obitosTotal
f,65-69,345.0,38.0,Colombo,4105805,20060.0,581.0
f,70-74,219.0,39.0,Colombo,4105805,20060.0,581.0
f,75-79,153.0,34.0,Colombo,4105805,20060.0,581.0
f,80+,146.0,41.0,Colombo,4105805,20060.0,581.0
m,0-4,161.0,0.0,Colombo,4105805,20060.0,581.0
m,10-14,187.0,0.0,Colombo,4105805,20060.0,581.0
m,15-19,486.0,1.0,Colombo,4105805,20060.0,581.0
m,20-24,930.0,1.0,Colombo,4105805,20060.0,581.0
m,25-29,976.0,3.0,Colombo,4105805,20060.0,581.0
m,30-34,952.0,4.0,Colombo,4105805,20060.0,581.0
m,35-39,985.0,12.0,Colombo,4105805,20060.0,581.0
m,40-44,942.0,13.0,Colombo,4105805,20060.0,581.0
m,45-49,843.0,18.0,Colombo,4105805,20060.0,581.0
m,5-9,100.0,0.0,Colombo,4105805,20060.0,581.0
m,50-54,675.0,19.0,Colombo,4105805,20060.0,581.0
m,55-59,576.0,29.0,Colombo,4105805,20060.0,581.0
m,60-64,463.0,47.0,Colombo,4105805,20060.0,581.0
m,65-69,321.0,45.0,Colombo,4105805,20060.0,581.0
m,70-74,197.0,40.0,Colombo,4105805,20060.0,581.0
m,75-79,140.0,36.0,Colombo,4105805,20060.0,581.0
m,80+,138.0,44.0,Colombo,4105805,20060.0,581.0
f,0-4,15.0,0.0,Colorado,4105904,2043.0,47.0
f,10-14,23.0,0.0,Colorado,4105904,2043.0,47.0
f,15-19,43.0,0.0,Colorado,4105904,2043.0,47.0
f,20-24,104.0,0.0,Colorado,4105904,2043.0,47.0
f,25-29,113.0,0.0,Colorado,4105904,2043.0,47.0
f,30-34,118.0,0.0,Colorado,4105904,2043.0,47.0
f,35-39,100.0,1.0,Colorado,4105904,2043.0,47.0
f,40-44,97.0,1.0,Colorado,4105904,2043.0,47.0
f,45-49,111.0,0.0,Colorado,4105904,2043.0,47.0
f,5-9,18.0,0.0,Colorado,4105904,2043.0,47.0
f,50-54,99.0,0.0,Colorado,4105904,2043.0,47.0
f,55-59,89.0,5.0,Colorado,4105904,2043.0,47.0
f,60-64,61.0,2.0,Colorado,4105904,2043.0,47.0
f,65-69,34.0,2.0,Colorado,4105904,2043.0,47.0
f,70-74,30.0,4.0,Colorado,4105904,2043.0,47.0
f,75-79,21.0,2.0,Colorado,4105904,2043.0,47.0
f,80+,16.0,3.0,Colorado,4105904,2043.0,47.0
m,0-4,18.0,0.0,Colorado,4105904,2043.0,47.0
m,10-14,28.0,0.0,Colorado,4105904,2043.0,47.0
m,15-19,42.0,0.0,Colorado,4105904,2043.0,47.0
m,20-24,80.0,1.0,Colorado,4105904,2043.0,47.0
m,25-29,84.0,0.0,Colorado,4105904,2043.0,47.0
m,30-34,94.0,1.0,Colorado,4105904,2043.0,47.0
m,35-39,87.0,0.0,Colorado,4105904,2043.0,47.0
m,40-44,86.0,0.0,Colorado,4105904,2043.0,47.0
m,45-49,87.0,1.0,Colorado,4105904,2043.0,47.0
m,5-9,22.0,0.0,Colorado,4105904,2043.0,47.0
m,50-54,93.0,3.0,Colorado,4105904,2043.0,47.0
m,55-59,65.0,0.0,Colorado,4105904,2043.0,47.0
m,60-64,63.0,3.0,Colorado,4105904,2043.0,47.0
m,65-69,33.0,4.0,Colorado,4105904,2043.0,47.0
m,70-74,30.0,5.0,Colorado,4105904,2043.0,47.0
m,75-79,17.0,3.0,Colorado,4105904,2043.0,47.0
m,80+,22.0,6.0,Colorado,4105904,2043.0,47.0
f,0-4,23.0,0.0,Congonhinhas,4106001,855.0,24.0
f,10-14,31.0,0.0,Congonhinhas,4106001,855.0,24.0
f,15-19,43.0,0.0,Congonhinhas,4106001,855.0,24.0
f,20-24,40.0,0.0,Congonhinhas,4106001,855.0,24.0
f,25-29,31.0,0.0,Congonhinhas,4106001,855.0,24.0
f,30-34,43.0,0.0,Congonhinhas,4106001,855.0,24.0
f,35-39,48.0,0.0,Congonhinhas,4106001,855.0,24.0
f,40-44,25.0,2.0,Congonhinhas,4106001,855.0,24.0
f,45-49,38.0,1.0,Congonhinhas,4106001,855.0,24.0
f,5-9,14.0,0.0,Congonhinhas,4106001,855.0,24.0
f,50-54,30.0,0.0,Congonhinhas,4106001,855.0,24.0
f,55-59,34.0,0.0,Congonhinhas,4106001,855.0,24.0
f,60-64,17.0,0.0,Congonhinhas,4106001,855.0,24.0
f,65-69,18.0,5.0,Congonhinhas,4106001,855.0,24.0
f,70-74,18.0,1.0,Congonhinhas,4106001,855.0,24.0
f,75-79,5.0,0.0,Congonhinhas,4106001,855.0,24.0
f,80+,11.0,0.0,Congonhinhas,4106001,855.0,24.0
m,0-4,12.0,0.0,Congonhinhas,4106001,855.0,24.0
m,10-14,16.0,0.0,Congonhinhas,4106001,855.0,24.0
m,15-19,25.0,0.0,Congonhinhas,4106001,855.0,24.0
m,20-24,27.0,0.0,Congonhinhas,4106001,855.0,24.0
m,25-29,29.0,1.0,Congonhinhas,4106001,855.0,24.0
m,30-34,41.0,0.0,Congonhinhas,4106001,855.0,24.0
m,35-39,30.0,1.0,Congonhinhas,4106001,855.0,24.0
m,40-44,33.0,0.0,Congonhinhas,4106001,855.0,24.0
m,45-49,28.0,0.0,Congonhinhas,4106001,855.0,24.0
m,5-9,22.0,0.0,Congonhinhas,4106001,855.0,24.0
m,50-54,24.0,0.0,Congonhinhas,4106001,855.0,24.0
m,55-59,22.0,3.0,Congonhinhas,4106001,855.0,24.0
m,60-64,27.0,1.0,Congonhinhas,4106001,855.0,24.0
m,65-69,14.0,1.0,Congonhinhas,4106001,855.0,24.0
m,70-74,15.0,2.0,Congonhinhas,4106001,855.0,24.0
m,75-79,12.0,2.0,Congonhinhas,4106001,855.0,24.0
m,80+,9.0,4.0,Congonhinhas,4106001,855.0,24.0
f,0-4,10.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,10-14,12.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,15-19,25.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,20-24,25.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,25-29,32.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,30-34,29.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,35-39,30.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,40-44,26.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,45-49,27.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,5-9,7.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,50-54,18.0,1.0,Conselheiro Mairinck,4106100,612.0,12.0
f,55-59,21.0,1.0,Conselheiro Mairinck,4106100,612.0,12.0
f,60-64,19.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,65-69,11.0,1.0,Conselheiro Mairinck,4106100,612.0,12.0
f,70-74,5.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,75-79,5.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,80+,5.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,0-4,11.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,10-14,19.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,15-19,21.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,20-24,33.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,25-29,28.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,30-34,29.0,1.0,Conselheiro Mairinck,4106100,612.0,12.0
m,35-39,25.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,40-44,20.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,45-49,21.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,5-9,19.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,50-54,21.0,1.0,Conselheiro Mairinck,4106100,612.0,12.0
m,55-59,20.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,60-64,11.0,1.0,Conselheiro Mairinck,4106100,612.0,12.0
m,65-69,10.0,4.0,Conselheiro Mairinck,4106100,612.0,12.0
m,70-74,9.0,2.0,Conselheiro Mairinck,4106100,612.0,12.0
m,75-79,5.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
m,80+,3.0,0.0,Conselheiro Mairinck,4106100,612.0,12.0
f,0-4,10.0,0.0,Contenda,4106209,1925.0,33.0
f,10-14,37.0,0.0,Contenda,4106209,1925.0,33.0
f,15-19,83.0,0.0,Contenda,4106209,1925.0,33.0
f,20-24,98.0,1.0,Contenda,4106209,1925.0,33.0
f,25-29,120.0,1.0,Contenda,4106209,1925.0,33.0
f,30-34,111.0,1.0,Contenda,4106209,1925.0,33.0
f,35-39,102.0,0.0,Contenda,4106209,1925.0,33.0
f,40-44,106.0,0.0,Contenda,4106209,1925.0,33.0
f,45-49,102.0,3.0,Contenda,4106209,1925.0,33.0
f,5-9,18.0,1.0,Contenda,4106209,1925.0,33.0
f,50-54,80.0,0.0,Contenda,4106209,1925.0,33.0
f,55-59,71.0,0.0,Contenda,4106209,1925.0,33.0
f,60-64,39.0,0.0,Contenda,4106209,1925.0,33.0
f,65-69,33.0,3.0,Contenda,4106209,1925.0,33.0
f,70-74,15.0,2.0,Contenda,4106209,1925.0,33.0
f,75-79,11.0,2.0,Contenda,4106209,1925.0,33.0
f,80+,14.0,4.0,Contenda,4106209,1925.0,33.0
m,0-4,21.0,0.0,Contenda,4106209,1925.0,33.0
m,10-14,26.0,0.0,Contenda,4106209,1925.0,33.0
m,15-19,51.0,0.0,Contenda,4106209,1925.0,33.0
m,20-24,102.0,0.0,Contenda,4106209,1925.0,33.0
m,25-29,98.0,0.0,Contenda,4106209,1925.0,33.0
m,30-34,99.0,1.0,Contenda,4106209,1925.0,33.0
m,35-39,83.0,0.0,Contenda,4106209,1925.0,33.0
m,40-44,70.0,0.0,Contenda,4106209,1925.0,33.0
m,45-49,86.0,0.0,Contenda,4106209,1925.0,33.0
m,5-9,15.0,0.0,Contenda,4106209,1925.0,33.0
m,50-54,78.0,4.0,Contenda,4106209,1925.0,33.0
m,55-59,51.0,3.0,Contenda,4106209,1925.0,33.0
m,60-64,34.0,1.0,Contenda,4106209,1925.0,33.0
m,65-69,22.0,0.0,Contenda,4106209,1925.0,33.0
m,70-74,18.0,3.0,Contenda,4106209,1925.0,33.0
m,75-79,10.0,1.0,Contenda,4106209,1925.0,33.0
m,80+,11.0,2.0,Contenda,4106209,1925.0,33.0
f,0-4,5.0,0.0,Corbélia,4106308,1421.0,32.0
f,10-14,20.0,0.0,Corbélia,4106308,1421.0,32.0
f,15-19,32.0,0.0,Corbélia,4106308,1421.0,32.0
f,20-24,78.0,0.0,Corbélia,4106308,1421.0,32.0
f,25-29,81.0,0.0,Corbélia,4106308,1421.0,32.0
f,30-34,93.0,0.0,Corbélia,4106308,1421.0,32.0
f,35-39,74.0,0.0,Corbélia,4106308,1421.0,32.0
f,40-44,78.0,2.0,Corbélia,4106308,1421.0,32.0
f,45-49,59.0,0.0,Corbélia,4106308,1421.0,32.0
f,5-9,10.0,0.0,Corbélia,4106308,1421.0,32.0
f,50-54,60.0,0.0,Corbélia,4106308,1421.0,32.0
f,55-59,46.0,0.0,Corbélia,4106308,1421.0,32.0
f,60-64,32.0,1.0,Corbélia,4106308,1421.0,32.0
f,65-69,34.0,1.0,Corbélia,4106308,1421.0,32.0
f,70-74,17.0,2.0,Corbélia,4106308,1421.0,32.0
f,75-79,17.0,3.0,Corbélia,4106308,1421.0,32.0
f,80+,17.0,4.0,Corbélia,4106308,1421.0,32.0
m,0-4,10.0,0.0,Corbélia,4106308,1421.0,32.0
m,10-14,8.0,0.0,Corbélia,4106308,1421.0,32.0
m,15-19,40.0,0.0,Corbélia,4106308,1421.0,32.0
m,20-24,68.0,0.0,Corbélia,4106308,1421.0,32.0
m,25-29,62.0,1.0,Corbélia,4106308,1421.0,32.0
m,30-34,78.0,0.0,Corbélia,4106308,1421.0,32.0
m,35-39,67.0,1.0,Corbélia,4106308,1421.0,32.0
m,40-44,53.0,0.0,Corbélia,4106308,1421.0,32.0
m,45-49,63.0,0.0,Corbélia,4106308,1421.0,32.0
m,5-9,9.0,0.0,Corbélia,4106308,1421.0,32.0
m,50-54,48.0,0.0,Corbélia,4106308,1421.0,32.0
m,55-59,45.0,3.0,Corbélia,4106308,1421.0,32.0
m,60-64,44.0,2.0,Corbélia,4106308,1421.0,32.0
m,65-69,24.0,2.0,Corbélia,4106308,1421.0,32.0
m,70-74,19.0,3.0,Corbélia,4106308,1421.0,32.0
m,75-79,13.0,1.0,Corbélia,4106308,1421.0,32.0
m,80+,17.0,6.0,Corbélia,4106308,1421.0,32.0
f,0-4,141.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
f,10-14,133.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
f,15-19,163.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
f,20-24,238.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
f,25-29,279.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
f,30-34,297.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
f,35-39,303.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
f,40-44,292.0,2.0,Cornélio Procópio,4106407,5898.0,121.0
f,45-49,229.0,2.0,Cornélio Procópio,4106407,5898.0,121.0
f,5-9,135.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
f,50-54,230.0,1.0,Cornélio Procópio,4106407,5898.0,121.0
f,55-59,219.0,2.0,Cornélio Procópio,4106407,5898.0,121.0
f,60-64,160.0,7.0,Cornélio Procópio,4106407,5898.0,121.0
f,65-69,123.0,9.0,Cornélio Procópio,4106407,5898.0,121.0
f,70-74,70.0,3.0,Cornélio Procópio,4106407,5898.0,121.0
f,75-79,41.0,5.0,Cornélio Procópio,4106407,5898.0,121.0
f,80+,78.0,18.0,Cornélio Procópio,4106407,5898.0,121.0
m,0-4,147.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
m,10-14,139.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
m,15-19,169.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
m,20-24,240.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
m,25-29,227.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
m,30-34,243.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
m,35-39,254.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
m,40-44,231.0,5.0,Cornélio Procópio,4106407,5898.0,121.0
m,45-49,205.0,6.0,Cornélio Procópio,4106407,5898.0,121.0
m,5-9,138.0,0.0,Cornélio Procópio,4106407,5898.0,121.0
m,50-54,204.0,2.0,Cornélio Procópio,4106407,5898.0,121.0
m,55-59,168.0,8.0,Cornélio Procópio,4106407,5898.0,121.0
m,60-64,135.0,11.0,Cornélio Procópio,4106407,5898.0,121.0
m,65-69,106.0,9.0,Cornélio Procópio,4106407,5898.0,121.0
m,70-74,63.0,7.0,Cornélio Procópio,4106407,5898.0,121.0
m,75-79,48.0,8.0,Cornélio Procópio,4106407,5898.0,121.0
m,80+,50.0,16.0,Cornélio Procópio,4106407,5898.0,121.0
f,0-4,8.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,10-14,17.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,15-19,37.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,20-24,54.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,25-29,53.0,1.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,30-34,43.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,35-39,31.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,40-44,27.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,45-49,38.0,1.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,5-9,10.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,50-54,34.0,2.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,55-59,15.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,60-64,12.0,2.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,65-69,14.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,70-74,7.0,2.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,75-79,3.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,80+,5.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,0-4,19.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,10-14,6.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,15-19,41.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,20-24,88.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,25-29,76.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,30-34,108.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,35-39,95.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,40-44,83.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,45-49,62.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,5-9,22.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,50-54,42.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,55-59,39.0,1.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,60-64,17.0,2.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,65-69,12.0,2.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,70-74,17.0,2.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,75-79,3.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
m,80+,3.0,0.0,Coronel Domingos Soares,4106456,1141.0,15.0
f,0-4,30.0,0.0,Coronel Vivida,4106506,2948.0,70.0
f,10-14,37.0,0.0,Coronel Vivida,4106506,2948.0,70.0
f,15-19,92.0,0.0,Coronel Vivida,4106506,2948.0,70.0
f,20-24,151.0,1.0,Coronel Vivida,4106506,2948.0,70.0
f,25-29,179.0,1.0,Coronel Vivida,4106506,2948.0,70.0
f,30-34,156.0,0.0,Coronel Vivida,4106506,2948.0,70.0
f,35-39,182.0,0.0,Coronel Vivida,4106506,2948.0,70.0
f,40-44,119.0,0.0,Coronel Vivida,4106506,2948.0,70.0
f,45-49,129.0,1.0,Coronel Vivida,4106506,2948.0,70.0
f,5-9,25.0,0.0,Coronel Vivida,4106506,2948.0,70.0
f,50-54,120.0,3.0,Coronel Vivida,4106506,2948.0,70.0
f,55-59,84.0,3.0,Coronel Vivida,4106506,2948.0,70.0
f,60-64,100.0,5.0,Coronel Vivida,4106506,2948.0,70.0
f,65-69,57.0,2.0,Coronel Vivida,4106506,2948.0,70.0
f,70-74,37.0,3.0,Coronel Vivida,4106506,2948.0,70.0
f,75-79,24.0,1.0,Coronel Vivida,4106506,2948.0,70.0
f,80+,44.0,6.0,Coronel Vivida,4106506,2948.0,70.0
m,0-4,21.0,0.0,Coronel Vivida,4106506,2948.0,70.0
m,10-14,40.0,0.0,Coronel Vivida,4106506,2948.0,70.0
m,15-19,80.0,0.0,Coronel Vivida,4106506,2948.0,70.0
m,20-24,135.0,0.0,Coronel Vivida,4106506,2948.0,70.0
m,25-29,159.0,0.0,Coronel Vivida,4106506,2948.0,70.0
m,30-34,126.0,1.0,Coronel Vivida,4106506,2948.0,70.0
m,35-39,154.0,1.0,Coronel Vivida,4106506,2948.0,70.0
m,40-44,121.0,1.0,Coronel Vivida,4106506,2948.0,70.0
m,45-49,114.0,4.0,Coronel Vivida,4106506,2948.0,70.0
m,5-9,19.0,0.0,Coronel Vivida,4106506,2948.0,70.0
m,50-54,100.0,6.0,Coronel Vivida,4106506,2948.0,70.0
m,55-59,93.0,5.0,Coronel Vivida,4106506,2948.0,70.0
m,60-64,81.0,2.0,Coronel Vivida,4106506,2948.0,70.0
m,65-69,59.0,4.0,Coronel Vivida,4106506,2948.0,70.0
m,70-74,36.0,5.0,Coronel Vivida,4106506,2948.0,70.0
m,75-79,18.0,7.0,Coronel Vivida,4106506,2948.0,70.0
m,80+,26.0,8.0,Coronel Vivida,4106506,2948.0,70.0
f,0-4,6.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,10-14,3.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,15-19,11.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,20-24,7.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,25-29,20.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,30-34,7.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,35-39,7.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,40-44,14.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,45-49,10.0,1.0,Corumbataí do Sul,4106555,277.0,7.0
f,5-9,2.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,50-54,19.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,55-59,10.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,60-64,15.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,65-69,3.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,70-74,3.0,1.0,Corumbataí do Sul,4106555,277.0,7.0
f,75-79,8.0,2.0,Corumbataí do Sul,4106555,277.0,7.0
f,80+,5.0,2.0,Corumbataí do Sul,4106555,277.0,7.0
m,0-4,3.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,10-14,5.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,15-19,11.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,20-24,13.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,25-29,16.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,30-34,8.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,35-39,11.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,40-44,14.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,45-49,6.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,5-9,1.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,50-54,8.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,55-59,10.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,60-64,6.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,65-69,8.0,1.0,Corumbataí do Sul,4106555,277.0,7.0
m,70-74,3.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,75-79,1.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
m,80+,3.0,0.0,Corumbataí do Sul,4106555,277.0,7.0
f,0-4,1.0,0.0,Cruz Machado,4106803,805.0,15.0
f,10-14,10.0,0.0,Cruz Machado,4106803,805.0,15.0
f,15-19,33.0,1.0,Cruz Machado,4106803,805.0,15.0
f,20-24,38.0,0.0,Cruz Machado,4106803,805.0,15.0
f,25-29,32.0,0.0,Cruz Machado,4106803,805.0,15.0
f,30-34,37.0,0.0,Cruz Machado,4106803,805.0,15.0
f,35-39,56.0,1.0,Cruz Machado,4106803,805.0,15.0
f,40-44,34.0,0.0,Cruz Machado,4106803,805.0,15.0
f,45-49,37.0,2.0,Cruz Machado,4106803,805.0,15.0
f,5-9,5.0,0.0,Cruz Machado,4106803,805.0,15.0
f,50-54,31.0,0.0,Cruz Machado,4106803,805.0,15.0
f,55-59,22.0,1.0,Cruz Machado,4106803,805.0,15.0
f,60-64,18.0,1.0,Cruz Machado,4106803,805.0,15.0
f,65-69,10.0,0.0,Cruz Machado,4106803,805.0,15.0
f,70-74,8.0,1.0,Cruz Machado,4106803,805.0,15.0
f,75-79,7.0,0.0,Cruz Machado,4106803,805.0,15.0
f,80+,4.0,1.0,Cruz Machado,4106803,805.0,15.0
m,0-4,1.0,0.0,Cruz Machado,4106803,805.0,15.0
m,10-14,9.0,0.0,Cruz Machado,4106803,805.0,15.0
m,15-19,17.0,0.0,Cruz Machado,4106803,805.0,15.0
m,20-24,45.0,0.0,Cruz Machado,4106803,805.0,15.0
m,25-29,44.0,0.0,Cruz Machado,4106803,805.0,15.0
m,30-34,41.0,0.0,Cruz Machado,4106803,805.0,15.0
m,35-39,56.0,0.0,Cruz Machado,4106803,805.0,15.0
m,40-44,49.0,0.0,Cruz Machado,4106803,805.0,15.0
m,45-49,36.0,1.0,Cruz Machado,4106803,805.0,15.0
m,5-9,5.0,0.0,Cruz Machado,4106803,805.0,15.0
m,50-54,36.0,0.0,Cruz Machado,4106803,805.0,15.0
m,55-59,28.0,0.0,Cruz Machado,4106803,805.0,15.0
m,60-64,18.0,2.0,Cruz Machado,4106803,805.0,15.0
m,65-69,14.0,0.0,Cruz Machado,4106803,805.0,15.0
m,70-74,6.0,1.0,Cruz Machado,4106803,805.0,15.0
m,75-79,9.0,1.0,Cruz Machado,4106803,805.0,15.0
m,80+,8.0,2.0,Cruz Machado,4106803,805.0,15.0
f,0-4,1.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,10-14,4.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,15-19,7.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,20-24,10.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,25-29,12.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,30-34,18.0,1.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,35-39,13.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,40-44,18.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,45-49,13.0,2.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,5-9,2.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,50-54,21.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,55-59,12.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,60-64,12.0,2.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,65-69,6.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,70-74,1.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,75-79,2.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
f,80+,2.0,1.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,0-4,3.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,10-14,1.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,15-19,6.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,20-24,11.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,25-29,15.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,30-34,11.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,35-39,19.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,40-44,7.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,45-49,13.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,5-9,2.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,50-54,9.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,55-59,22.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,60-64,6.0,2.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,65-69,2.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
m,70-74,3.0,0.0,Cruzeiro do Iguaçu,4106571,292.0,10.0
