date,casosNovos,idade,obitosNovos,casosAcumulados,obitosAcumulados,localidade,CFR
2021-05-16,74,0-4,0.0,17558,2.0,Paraná,0.01
2021-05-17,108,0-4,0.0,17666,2.0,Paraná,0.01
2021-05-18,92,0-4,0.0,17758,2.0,Paraná,0.01
2021-05-19,151,0-4,0.0,17909,2.0,Paraná,0.01
2021-05-20,123,0-4,0.0,18032,2.0,Paraná,0.01
2021-05-21,101,0-4,0.0,18133,2.0,Paraná,0.01
2021-05-22,79,0-4,0.0,18212,2.0,Paraná,0.01
2021-05-23,78,0-4,0.0,18290,2.0,Paraná,0.01
2021-05-24,68,0-4,0.0,18358,2.0,Paraná,0.01
2021-05-25,69,0-4,0.0,18427,2.0,Paraná,0.01
2021-05-26,88,0-4,0.0,18515,2.0,Paraná,0.01
2021-05-27,89,0-4,0.0,18604,2.0,Paraná,0.01
2021-05-28,94,0-4,0.0,18698,2.0,Paraná,0.01
2021-05-29,65,0-4,0.0,18763,2.0,Paraná,0.01
2021-05-30,52,0-4,0.0,18815,2.0,Paraná,0.01
2021-05-31,69,0-4,0.0,18884,2.0,Paraná,0.01
2021-06-01,64,0-4,0.0,18948,2.0,Paraná,0.01
2021-06-02,67,0-4,0.0,19015,2.0,Paraná,0.01
2021-06-03,36,0-4,0.0,19051,2.0,Paraná,0.01
2021-06-04,45,0-4,0.0,19096,2.0,Paraná,0.01
2021-06-05,43,0-4,0.0,19139,2.0,Paraná,0.01
2021-06-06,11,0-4,0.0,19150,2.0,Paraná,0.01
2020-04-01,2,10-14,0.0,2,0.0,Paraná,0.0
2020-04-02,0,10-14,0.0,2,0.0,Paraná,0.0
2020-04-03,1,10-14,0.0,3,0.0,Paraná,0.0
2020-04-04,0,10-14,0.0,3,0.0,Paraná,0.0
2020-04-05,0,10-14,0.0,3,0.0,Paraná,0.0
2020-04-06,1,10-14,0.0,4,0.0,Paraná,0.0
2020-04-07,1,10-14,0.0,5,0.0,Paraná,0.0
2020-04-08,0,10-14,0.0,5,0.0,Paraná,0.0
2020-04-09,0,10-14,0.0,5,0.0,Paraná,0.0
2020-04-10,0,10-14,0.0,5,0.0,Paraná,0.0
2020-04-11,1,10-14,0.0,6,0.0,Paraná,0.0
2020-04-12,0,10-14,0.0,6,0.0,Paraná,0.0
2020-04-13,0,10-14,0.0,6,0.0,Paraná,0.0
2020-04-14,0,10-14,0.0,6,0.0,Paraná,0.0
2020-04-15,1,10-14,0.0,7,0.0,Paraná,0.0
2020-04-16,0,10-14,0.0,7,0.0,Paraná,0.0
2020-04-17,0,10-14,0.0,7,0.0,Paraná,0.0
2020-04-18,1,10-14,0.0,8,0.0,Paraná,0.0
2020-04-19,0,10-14,0.0,8,0.0,Paraná,0.0
2020-04-20,0,10-14,0.0,8,0.0,Paraná,0.0
2020-04-21,0,10-14,0.0,8,0.0,Paraná,0.0
2020-04-22,0,10-14,0.0,8,0.0,Paraná,0.0
2020-04-23,1,10-14,0.0,9,0.0,Paraná,0.0
2020-04-24,0,10-14,0.0,9,0.0,Paraná,0.0
2020-04-25,0,10-14,0.0,9,0.0,Paraná,0.0
2020-04-26,1,10-14,0.0,10,0.0,Paraná,0.0
2020-04-27,0,10-14,0.0,10,0.0,Paraná,0.0
2020-04-28,3,10-14,0.0,13,0.0,Paraná,0.0
2020-04-29,2,10-14,0.0,15,0.0,Paraná,0.0
2020-04-30,1,10-14,0.0,16,0.0,Paraná,0.0
2020-05-01,1,10-14,0.0,17,0.0,Paraná,0.0
2020-05-02,0,10-14,0.0,17,0.0,Paraná,0.0
2020-05-03,0,10-14,0.0,17,0.0,Paraná,0.0
2020-05-04,2,10-14,0.0,19,0.0,Paraná,0.0
2020-05-05,0,10-14,0.0,19,0.0,Paraná,0.0
2020-05-06,3,10-14,0.0,22,0.0,Paraná,0.0
2020-05-07,0,10-14,0.0,22,0.0,Paraná,0.0
2020-05-08,0,10-14,0.0,22,0.0,Paraná,0.0
2020-05-09,1,10-14,0.0,23,0.0,Paraná,0.0
2020-05-10,0,10-14,0.0,23,0.0,Paraná,0.0
2020-05-11,2,10-14,0.0,25,0.0,Paraná,0.0
2020-05-12,1,10-14,0.0,26,0.0,Paraná,0.0
2020-05-13,7,10-14,0.0,33,0.0,Paraná,0.0
2020-05-14,1,10-14,0.0,34,0.0,Paraná,0.0
2020-05-15,3,10-14,0.0,37,0.0,Paraná,0.0
2020-05-16,0,10-14,0.0,37,0.0,Paraná,0.0
2020-05-17,1,10-14,0.0,38,0.0,Paraná,0.0
2020-05-18,4,10-14,0.0,42,0.0,Paraná,0.0
2020-05-19,2,10-14,0.0,44,0.0,Paraná,0.0
2020-05-20,5,10-14,0.0,49,0.0,Paraná,0.0
2020-05-21,0,10-14,0.0,49,0.0,Paraná,0.0
2020-05-22,4,10-14,0.0,53,0.0,Paraná,0.0
2020-05-23,2,10-14,0.0,55,0.0,Paraná,0.0
2020-05-24,1,10-14,0.0,56,0.0,Paraná,0.0
2020-05-25,1,10-14,0.0,57,0.0,Paraná,0.0
2020-05-26,4,10-14,0.0,61,0.0,Paraná,0.0
2020-05-27,6,10-14,0.0,67,0.0,Paraná,0.0
2020-05-28,9,10-14,0.0,76,0.0,Paraná,0.0
2020-05-29,5,10-14,0.0,81,0.0,Paraná,0.0
2020-05-30,1,10-14,0.0,82,0.0,Paraná,0.0
2020-05-31,3,10-14,0.0,85,0.0,Paraná,0.0
2020-06-01,6,10-14,0.0,91,0.0,Paraná,0.0
2020-06-02,3,10-14,0.0,94,0.0,Paraná,0.0
2020-06-03,11,10-14,0.0,105,0.0,Paraná,0.0
2020-06-04,4,10-14,0.0,109,0.0,Paraná,0.0
2020-06-05,6,10-14,0.0,115,0.0,Paraná,0.0
2020-06-06,5,10-14,0.0,120,0.0,Paraná,0.0
2020-06-07,5,10-14,0.0,125,0.0,Paraná,0.0
2020-06-08,12,10-14,0.0,137,0.0,Paraná,0.0
2020-06-09,23,10-14,0.0,160,0.0,Paraná,0.0
2020-06-10,11,10-14,0.0,171,0.0,Paraná,0.0
2020-06-11,4,10-14,0.0,175,0.0,Paraná,0.0
2020-06-12,15,10-14,0.0,190,0.0,Paraná,0.0
2020-06-13,6,10-14,0.0,196,0.0,Paraná,0.0
2020-06-14,5,10-14,0.0,201,0.0,Paraná,0.0
2020-06-15,18,10-14,0.0,219,0.0,Paraná,0.0
2020-06-16,13,10-14,0.0,232,0.0,Paraná,0.0
2020-06-17,12,10-14,0.0,244,0.0,Paraná,0.0
2020-06-18,20,10-14,0.0,264,0.0,Paraná,0.0
2020-06-19,26,10-14,0.0,290,0.0,Paraná,0.0
2020-06-20,12,10-14,0.0,302,0.0,Paraná,0.0
2020-06-21,7,10-14,0.0,309,0.0,Paraná,0.0
2020-06-22,14,10-14,0.0,323,0.0,Paraná,0.0
2020-06-23,25,10-14,0.0,348,0.0,Paraná,0.0
2020-06-24,17,10-14,0.0,365,0.0,Paraná,0.0
2020-06-25,23,10-14,0.0,388,0.0,Paraná,0.0
2020-06-26,25,10-14,0.0,413,0.0,Paraná,0.0
2020-06-27,15,10-14,0.0,428,0.0,Paraná,0.0
2020-06-28,11,10-14,0.0,439,0.0,Paraná,0.0
2020-06-29,37,10-14,0.0,476,0.0,Paraná,0.0
2020-06-30,44,10-14,0.0,520,0.0,Paraná,0.0
2020-07-01,35,10-14,0.0,555,0.0,Paraná,0.0
2020-07-02,45,10-14,0.0,600,0.0,Paraná,0.0
2020-07-03,47,10-14,0.0,647,0.0,Paraná,0.0
2020-07-04,18,10-14,0.0,665,0.0,Paraná,0.0
2020-07-05,23,10-14,0.0,688,0.0,Paraná,0.0
2020-07-06,33,10-14,0.0,721,0.0,Paraná,0.0
2020-07-07,20,10-14,0.0,741,0.0,Paraná,0.0
2020-07-08,33,10-14,0.0,774,0.0,Paraná,0.0
2020-07-09,43,10-14,0.0,817,0.0,Paraná,0.0
2020-07-10,34,10-14,0.0,851,0.0,Paraná,0.0
2020-07-11,36,10-14,0.0,887,0.0,Paraná,0.0
2020-07-12,15,10-14,0.0,902,0.0,Paraná,0.0
2020-07-13,24,10-14,0.0,926,0.0,Paraná,0.0
2020-07-14,36,10-14,0.0,962,0.0,Paraná,0.0
2020-07-15,55,10-14,0.0,1017,0.0,Paraná,0.0
2020-07-16,48,10-14,0.0,1065,0.0,Paraná,0.0
2020-07-17,45,10-14,0.0,1110,0.0,Paraná,0.0
2020-07-18,25,10-14,0.0,1135,0.0,Paraná,0.0
2020-07-19,22,10-14,0.0,1157,0.0,Paraná,0.0
2020-07-20,39,10-14,0.0,1196,0.0,Paraná,0.0
2020-07-21,36,10-14,0.0,1232,0.0,Paraná,0.0
2020-07-22,31,10-14,0.0,1263,0.0,Paraná,0.0
2020-07-23,59,10-14,0.0,1322,0.0,Paraná,0.0
2020-07-24,40,10-14,0.0,1362,0.0,Paraná,0.0
2020-07-25,33,10-14,0.0,1395,0.0,Paraná,0.0
2020-07-26,11,10-14,0.0,1406,0.0,Paraná,0.0
2020-07-27,37,10-14,0.0,1443,0.0,Paraná,0.0
2020-07-28,52,10-14,0.0,1495,0.0,Paraná,0.0
2020-07-29,38,10-14,0.0,1533,0.0,Paraná,0.0
2020-07-30,52,10-14,0.0,1585,0.0,Paraná,0.0
2020-07-31,44,10-14,0.0,1629,0.0,Paraná,0.0
2020-08-01,41,10-14,0.0,1670,0.0,Paraná,0.0
2020-08-02,23,10-14,0.0,1693,0.0,Paraná,0.0
2020-08-03,43,10-14,0.0,1736,0.0,Paraná,0.0
2020-08-04,59,10-14,0.0,1795,0.0,Paraná,0.0
2020-08-05,38,10-14,0.0,1833,0.0,Paraná,0.0
2020-08-06,40,10-14,0.0,1873,0.0,Paraná,0.0
2020-08-07,59,10-14,0.0,1932,0.0,Paraná,0.0
2020-08-08,45,10-14,0.0,1977,0.0,Paraná,0.0
2020-08-09,37,10-14,0.0,2014,0.0,Paraná,0.0
2020-08-10,57,10-14,0.0,2071,0.0,Paraná,0.0
2020-08-11,44,10-14,0.0,2115,0.0,Paraná,0.0
2020-08-12,58,10-14,0.0,2173,0.0,Paraná,0.0
2020-08-13,64,10-14,0.0,2237,0.0,Paraná,0.0
2020-08-14,63,10-14,0.0,2300,0.0,Paraná,0.0
2020-08-15,46,10-14,0.0,2346,0.0,Paraná,0.0
2020-08-16,31,10-14,0.0,2377,0.0,Paraná,0.0
2020-08-17,61,10-14,0.0,2438,0.0,Paraná,0.0
2020-08-18,27,10-14,0.0,2465,0.0,Paraná,0.0
2020-08-19,44,10-14,0.0,2509,0.0,Paraná,0.0
2020-08-20,61,10-14,0.0,2570,0.0,Paraná,0.0
2020-08-21,48,10-14,0.0,2618,0.0,Paraná,0.0
2020-08-22,33,10-14,0.0,2651,0.0,Paraná,0.0
2020-08-23,20,10-14,0.0,2671,0.0,Paraná,0.0
2020-08-24,41,10-14,0.0,2712,0.0,Paraná,0.0
2020-08-25,48,10-14,0.0,2760,0.0,Paraná,0.0
2020-08-26,39,10-14,0.0,2799,0.0,Paraná,0.0
2020-08-27,52,10-14,0.0,2851,0.0,Paraná,0.0
2020-08-28,52,10-14,0.0,2903,0.0,Paraná,0.0
2020-08-29,34,10-14,0.0,2937,0.0,Paraná,0.0
2020-08-30,26,10-14,0.0,2963,0.0,Paraná,0.0
2020-08-31,47,10-14,0.0,3010,0.0,Paraná,0.0
2020-09-01,62,10-14,0.0,3072,0.0,Paraná,0.0
2020-09-02,58,10-14,0.0,3130,0.0,Paraná,0.0
2020-09-03,52,10-14,0.0,3182,0.0,Paraná,0.0
2020-09-04,53,10-14,0.0,3235,0.0,Paraná,0.0
2020-09-05,37,10-14,0.0,3272,0.0,Paraná,0.0
2020-09-06,26,10-14,0.0,3298,0.0,Paraná,0.0
2020-09-07,37,10-14,0.0,3335,0.0,Paraná,0.0
2020-09-08,29,10-14,0.0,3364,0.0,Paraná,0.0
2020-09-09,56,10-14,0.0,3420,0.0,Paraná,0.0
2020-09-10,45,10-14,0.0,3465,0.0,Paraná,0.0
2020-09-11,69,10-14,0.0,3534,0.0,Paraná,0.0
2020-09-12,34,10-14,0.0,3568,0.0,Paraná,0.0
2020-09-13,23,10-14,0.0,3591,0.0,Paraná,0.0
2020-09-14,16,10-14,0.0,3607,0.0,Paraná,0.0
2020-09-15,48,10-14,0.0,3655,0.0,Paraná,0.0
2020-09-16,39,10-14,0.0,3694,0.0,Paraná,0.0
2020-09-17,58,10-14,0.0,3752,0.0,Paraná,0.0
2020-09-18,40,10-14,0.0,3792,0.0,Paraná,0.0
2020-09-19,37,10-14,0.0,3829,0.0,Paraná,0.0
2020-09-20,12,10-14,0.0,3841,0.0,Paraná,0.0
2020-09-21,35,10-14,0.0,3876,0.0,Paraná,0.0
2020-09-22,46,10-14,0.0,3922,0.0,Paraná,0.0
2020-09-23,38,10-14,0.0,3960,0.0,Paraná,0.0
2020-09-24,40,10-14,0.0,4000,0.0,Paraná,0.0
2020-09-25,35,10-14,0.0,4035,0.0,Paraná,0.0
2020-09-26,23,10-14,0.0,4058,0.0,Paraná,0.0
2020-09-27,10,10-14,0.0,4068,0.0,Paraná,0.0
2020-09-28,41,10-14,0.0,4109,0.0,Paraná,0.0
2020-09-29,44,10-14,0.0,4153,0.0,Paraná,0.0
2020-09-30,55,10-14,0.0,4208,0.0,Paraná,0.0
2020-10-01,42,10-14,0.0,4250,0.0,Paraná,0.0
2020-10-02,36,10-14,0.0,4286,0.0,Paraná,0.0
2020-10-03,26,10-14,0.0,4312,0.0,Paraná,0.0
2020-10-04,23,10-14,0.0,4335,0.0,Paraná,0.0
2020-10-05,29,10-14,0.0,4364,0.0,Paraná,0.0
2020-10-06,38,10-14,0.0,4402,0.0,Paraná,0.0
2020-10-07,31,10-14,0.0,4433,0.0,Paraná,0.0
2020-10-08,22,10-14,0.0,4455,0.0,Paraná,0.0
2020-10-09,26,10-14,0.0,4481,0.0,Paraná,0.0
2020-10-10,21,10-14,0.0,4502,0.0,Paraná,0.0
2020-10-11,12,10-14,0.0,4514,0.0,Paraná,0.0
2020-10-12,7,10-14,0.0,4521,0.0,Paraná,0.0
2020-10-13,14,10-14,0.0,4535,0.0,Paraná,0.0
2020-10-14,16,10-14,0.0,4551,0.0,Paraná,0.0
2020-10-15,33,10-14,0.0,4584,0.0,Paraná,0.0
2020-10-16,19,10-14,0.0,4603,0.0,Paraná,0.0
2020-10-17,17,10-14,0.0,4620,0.0,Paraná,0.0
2020-10-18,18,10-14,0.0,4638,0.0,Paraná,0.0
2020-10-19,21,10-14,0.0,4659,0.0,Paraná,0.0
2020-10-20,14,10-14,0.0,4673,0.0,Paraná,0.0
2020-10-21,40,10-14,0.0,4713,0.0,Paraná,0.0
2020-10-22,30,10-14,0.0,4743,0.0,Paraná,0.0
2020-10-23,27,10-14,0.0,4770,0.0,Paraná,0.0
2020-10-24,30,10-14,0.0,4800,0.0,Paraná,0.0
2020-10-25,9,10-14,0.0,4809,0.0,Paraná,0.0
2020-10-26,32,10-14,0.0,4841,0.0,Paraná,0.0
2020-10-27,23,10-14,0.0,4864,0.0,Paraná,0.0
2020-10-28,35,10-14,0.0,4899,0.0,Paraná,0.0
2020-10-29,30,10-14,0.0,4929,0.0,Paraná,0.0
2020-10-30,25,10-14,0.0,4954,0.0,Paraná,0.0
2020-10-31,29,10-14,0.0,4983,0.0,Paraná,0.0
2020-11-01,19,10-14,0.0,5002,0.0,Paraná,0.0
2020-11-02,8,10-14,0.0,5010,0.0,Paraná,0.0
2020-11-03,26,10-14,0.0,5036,0.0,Paraná,0.0
2020-11-04,31,10-14,0.0,5067,0.0,Paraná,0.0
2020-11-05,29,10-14,0.0,5096,0.0,Paraná,0.0
2020-11-06,58,10-14,0.0,5154,0.0,Paraná,0.0
2020-11-07,52,10-14,0.0,5206,0.0,Paraná,0.0
2020-11-08,28,10-14,0.0,5234,0.0,Paraná,0.0
2020-11-09,54,10-14,0.0,5288,0.0,Paraná,0.0
2020-11-10,62,10-14,0.0,5350,0.0,Paraná,0.0
2020-11-11,70,10-14,0.0,5420,0.0,Paraná,0.0
2020-11-12,79,10-14,0.0,5499,0.0,Paraná,0.0
2020-11-13,70,10-14,0.0,5569,0.0,Paraná,0.0
2020-11-14,61,10-14,0.0,5630,0.0,Paraná,0.0
2020-11-15,61,10-14,0.0,5691,0.0,Paraná,0.0
2020-11-16,71,10-14,0.0,5762,0.0,Paraná,0.0
2020-11-17,82,10-14,0.0,5844,0.0,Paraná,0.0
2020-11-18,69,10-14,0.0,5913,0.0,Paraná,0.0
2020-11-19,69,10-14,0.0,5982,0.0,Paraná,0.0
2020-11-20,66,10-14,0.0,6048,0.0,Paraná,0.0
2020-11-21,52,10-14,0.0,6100,0.0,Paraná,0.0
2020-11-22,33,10-14,0.0,6133,0.0,Paraná,0.0
2020-11-23,102,10-14,0.0,6235,0.0,Paraná,0.0
2020-11-24,95,10-14,0.0,6330,0.0,Paraná,0.0
2020-11-25,115,10-14,0.0,6445,0.0,Paraná,0.0
2020-11-26,84,10-14,0.0,6529,0.0,Paraná,0.0
2020-11-27,102,10-14,0.0,6631,0.0,Paraná,0.0
2020-11-28,63,10-14,0.0,6694,0.0,Paraná,0.0
2020-11-29,56,10-14,0.0,6750,0.0,Paraná,0.0
2020-11-30,89,10-14,0.0,6839,0.0,Paraná,0.0
2020-12-01,108,10-14,0.0,6947,0.0,Paraná,0.0
2020-12-02,121,10-14,0.0,7068,0.0,Paraná,0.0
2020-12-03,93,10-14,0.0,7161,0.0,Paraná,0.0
2020-12-04,80,10-14,0.0,7241,0.0,Paraná,0.0
2020-12-05,62,10-14,0.0,7303,0.0,Paraná,0.0
2020-12-06,67,10-14,0.0,7370,0.0,Paraná,0.0
2020-12-07,110,10-14,0.0,7480,0.0,Paraná,0.0
2020-12-08,120,10-14,0.0,7600,0.0,Paraná,0.0
2020-12-09,121,10-14,0.0,7721,0.0,Paraná,0.0
2020-12-10,117,10-14,0.0,7838,0.0,Paraná,0.0
2020-12-11,113,10-14,0.0,7951,0.0,Paraná,0.0
2020-12-12,85,10-14,0.0,8036,0.0,Paraná,0.0
2020-12-13,51,10-14,0.0,8087,0.0,Paraná,0.0
2020-12-14,92,10-14,0.0,8179,0.0,Paraná,0.0
2020-12-15,107,10-14,0.0,8286,0.0,Paraná,0.0
2020-12-16,81,10-14,0.0,8367,0.0,Paraná,0.0
2020-12-17,91,10-14,0.0,8458,0.0,Paraná,0.0
2020-12-18,80,10-14,0.0,8538,0.0,Paraná,0.0
2020-12-19,55,10-14,0.0,8593,0.0,Paraná,0.0
2020-12-20,58,10-14,0.0,8651,0.0,Paraná,0.0
2020-12-21,104,10-14,0.0,8755,0.0,Paraná,0.0
2020-12-22,75,10-14,0.0,8830,0.0,Paraná,0.0
2020-12-23,102,10-14,0.0,8932,0.0,Paraná,0.0
2020-12-24,63,10-14,0.0,8995,0.0,Paraná,0.0
2020-12-25,30,10-14,0.0,9025,0.0,Paraná,0.0
2020-12-26,55,10-14,0.0,9080,0.0,Paraná,0.0
2020-12-27,49,10-14,0.0,9129,0.0,Paraná,0.0
2020-12-28,66,10-14,0.0,9195,0.0,Paraná,0.0
2020-12-29,72,10-14,0.0,9267,0.0,Paraná,0.0
2020-12-30,100,10-14,0.0,9367,0.0,Paraná,0.0
2020-12-31,105,10-14,0.0,9472,0.0,Paraná,0.0
2021-01-01,69,10-14,0.0,9541,0.0,Paraná,0.0
2021-01-02,55,10-14,0.0,9596,0.0,Paraná,0.0
2021-01-03,43,10-14,0.0,9639,0.0,Paraná,0.0
2021-01-04,77,10-14,0.0,9716,0.0,Paraná,0.0
2021-01-05,101,10-14,0.0,9817,0.0,Paraná,0.0
2021-01-06,118,10-14,0.0,9935,0.0,Paraná,0.0
2021-01-07,131,10-14,0.0,10066,0.0,Paraná,0.0
2021-01-08,118,10-14,0.0,10184,0.0,Paraná,0.0
2021-01-09,97,10-14,0.0,10281,0.0,Paraná,0.0
2021-01-10,74,10-14,0.0,10355,0.0,Paraná,0.0
2021-01-11,159,10-14,0.0,10514,0.0,Paraná,0.0
2021-01-12,145,10-14,0.0,10659,0.0,Paraná,0.0
2021-01-13,112,10-14,0.0,10771,0.0,Paraná,0.0
2021-01-14,105,10-14,0.0,10876,0.0,Paraná,0.0
2021-01-15,126,10-14,0.0,11002,0.0,Paraná,0.0
2021-01-16,75,10-14,0.0,11077,0.0,Paraná,0.0
2021-01-17,75,10-14,0.0,11152,0.0,Paraná,0.0
2021-01-18,99,10-14,0.0,11251,0.0,Paraná,0.0
2021-01-19,68,10-14,0.0,11319,0.0,Paraná,0.0
2021-01-20,82,10-14,1.0,11401,1.0,Paraná,0.01
2021-01-21,117,10-14,0.0,11518,1.0,Paraná,0.01
2021-01-22,110,10-14,0.0,11628,1.0,Paraná,0.01
2021-01-23,65,10-14,0.0,11693,1.0,Paraná,0.01
2021-01-24,46,10-14,0.0,11739,1.0,Paraná,0.01
2021-01-25,90,10-14,0.0,11829,1.0,Paraná,0.01
2021-01-26,73,10-14,0.0,11902,1.0,Paraná,0.01
2021-01-27,83,10-14,0.0,11985,1.0,Paraná,0.01
2021-01-28,111,10-14,0.0,12096,1.0,Paraná,0.01
2021-01-29,94,10-14,0.0,12190,1.0,Paraná,0.01
2021-01-30,68,10-14,0.0,12258,1.0,Paraná,0.01
2021-01-31,42,10-14,0.0,12300,1.0,Paraná,0.01
2021-02-01,95,10-14,0.0,12395,1.0,Paraná,0.01
2021-02-02,56,10-14,0.0,12451,1.0,Paraná,0.01
2021-02-03,61,10-14,0.0,12512,1.0,Paraná,0.01
2021-02-04,80,10-14,0.0,12592,1.0,Paraná,0.01
2021-02-05,86,10-14,0.0,12678,1.0,Paraná,0.01
2021-02-06,68,10-14,0.0,12746,1.0,Paraná,0.01
2021-02-07,62,10-14,0.0,12808,1.0,Paraná,0.01
2021-02-08,107,10-14,0.0,12915,1.0,Paraná,0.01
2021-02-09,49,10-14,0.0,12964,1.0,Paraná,0.01
2021-02-10,78,10-14,0.0,13042,1.0,Paraná,0.01
2021-02-11,81,10-14,0.0,13123,1.0,Paraná,0.01
2021-02-12,61,10-14,0.0,13184,1.0,Paraná,0.01
2021-02-13,77,10-14,0.0,13261,1.0,Paraná,0.01
2021-02-14,54,10-14,0.0,13315,1.0,Paraná,0.01
2021-02-15,56,10-14,0.0,13371,1.0,Paraná,0.01
2021-02-16,76,10-14,0.0,13447,1.0,Paraná,0.01
2021-02-17,75,10-14,0.0,13522,1.0,Paraná,0.01
2021-02-18,85,10-14,0.0,13607,1.0,Paraná,0.01
2021-02-19,89,10-14,0.0,13696,1.0,Paraná,0.01
2021-02-20,93,10-14,0.0,13789,1.0,Paraná,0.01
2021-02-21,71,10-14,0.0,13860,1.0,Paraná,0.01
2021-02-22,153,10-14,0.0,14013,1.0,Paraná,0.01
2021-02-23,98,10-14,0.0,14111,1.0,Paraná,0.01
2021-02-24,115,10-14,1.0,14226,2.0,Paraná,0.01
2021-02-25,162,10-14,0.0,14388,2.0,Paraná,0.01
2021-02-26,133,10-14,0.0,14521,2.0,Paraná,0.01
2021-02-27,107,10-14,0.0,14628,2.0,Paraná,0.01
2021-02-28,100,10-14,0.0,14728,2.0,Paraná,0.01
2021-03-01,126,10-14,0.0,14854,2.0,Paraná,0.01
2021-03-02,122,10-14,0.0,14976,2.0,Paraná,0.01
2021-03-03,140,10-14,0.0,15116,2.0,Paraná,0.01
2021-03-04,155,10-14,0.0,15271,2.0,Paraná,0.01
2021-03-05,177,10-14,0.0,15448,2.0,Paraná,0.01
2021-03-06,108,10-14,0.0,15556,2.0,Paraná,0.01
2021-03-07,87,10-14,0.0,15643,2.0,Paraná,0.01
2021-03-08,171,10-14,0.0,15814,2.0,Paraná,0.01
2021-03-09,134,10-14,0.0,15948,2.0,Paraná,0.01
2021-03-10,131,10-14,0.0,16079,2.0,Paraná,0.01
2021-03-11,160,10-14,0.0,16239,2.0,Paraná,0.01
2021-03-12,141,10-14,0.0,16380,2.0,Paraná,0.01
2021-03-13,112,10-14,0.0,16492,2.0,Paraná,0.01
2021-03-14,83,10-14,0.0,16575,2.0,Paraná,0.01
2021-03-15,135,10-14,0.0,16710,2.0,Paraná,0.01
2021-03-16,153,10-14,0.0,16863,2.0,Paraná,0.01
2021-03-17,151,10-14,0.0,17014,2.0,Paraná,0.01
2021-03-18,172,10-14,0.0,17186,2.0,Paraná,0.01
2021-03-19,168,10-14,0.0,17354,2.0,Paraná,0.01
2021-03-20,135,10-14,0.0,17489,2.0,Paraná,0.01
2021-03-21,93,10-14,0.0,17582,2.0,Paraná,0.01
2021-03-22,174,10-14,0.0,17756,2.0,Paraná,0.01
2021-03-23,161,10-14,0.0,17917,2.0,Paraná,0.01
2021-03-24,146,10-14,0.0,18063,2.0,Paraná,0.01
2021-03-25,134,10-14,0.0,18197,2.0,Paraná,0.01
2021-03-26,146,10-14,0.0,18343,2.0,Paraná,0.01
2021-03-27,109,10-14,0.0,18452,2.0,Paraná,0.01
2021-03-28,101,10-14,0.0,18553,2.0,Paraná,0.01
2021-03-29,79,10-14,0.0,18632,2.0,Paraná,0.01
2021-03-30,69,10-14,0.0,18701,2.0,Paraná,0.01
2021-03-31,97,10-14,0.0,18798,2.0,Paraná,0.01
2021-04-01,111,10-14,0.0,18909,2.0,Paraná,0.01
2021-04-02,99,10-14,0.0,19008,2.0,Paraná,0.01
2021-04-03,68,10-14,0.0,19076,2.0,Paraná,0.01
2021-04-04,26,10-14,0.0,19102,2.0,Paraná,0.01
2021-04-05,74,10-14,0.0,19176,2.0,Paraná,0.01
2021-04-06,83,10-14,0.0,19259,2.0,Paraná,0.01
2021-04-07,86,10-14,0.0,19345,2.0,Paraná,0.01
2021-04-08,102,10-14,0.0,19447,2.0,Paraná,0.01
2021-04-09,102,10-14,0.0,19549,2.0,Paraná,0.01
2021-04-10,87,10-14,0.0,19636,2.0,Paraná,0.01
2021-04-11,65,10-14,0.0,19701,2.0,Paraná,0.01
2021-04-12,96,10-14,0.0,19797,2.0,Paraná,0.01
2021-04-13,74,10-14,0.0,19871,2.0,Paraná,0.01
2021-04-14,90,10-14,0.0,19961,2.0,Paraná,0.01
2021-04-15,123,10-14,0.0,20084,2.0,Paraná,0.01
2021-04-16,110,10-14,0.0,20194,2.0,Paraná,0.01
2021-04-17,83,10-14,0.0,20277,2.0,Paraná,0.01
2021-04-18,79,10-14,0.0,20356,2.0,Paraná,0.01
2021-04-19,63,10-14,0.0,20419,2.0,Paraná,0.01
2021-04-20,82,10-14,0.0,20501,2.0,Paraná,0.01
2021-04-21,66,10-14,0.0,20567,2.0,Paraná,0.01
2021-04-22,111,10-14,0.0,20678,2.0,Paraná,0.01
2021-04-23,102,10-14,0.0,20780,2.0,Paraná,0.01
2021-04-24,72,10-14,0.0,20852,2.0,Paraná,0.01
2021-04-25,94,10-14,0.0,20946,2.0,Paraná,0.01
2021-04-26,99,10-14,0.0,21045,2.0,Paraná,0.01
2021-04-27,95,10-14,0.0,21140,2.0,Paraná,0.01
2021-04-28,105,10-14,0.0,21245,2.0,Paraná,0.01
2021-04-29,130,10-14,0.0,21375,2.0,Paraná,0.01
2021-04-30,113,10-14,0.0,21488,2.0,Paraná,0.01
2021-05-01,96,10-14,0.0,21584,2.0,Paraná,0.01
2021-05-02,76,10-14,0.0,21660,2.0,Paraná,0.01
2021-05-03,107,10-14,0.0,21767,2.0,Paraná,0.01
2021-05-04,103,10-14,0.0,21870,2.0,Paraná,0.01
2021-05-05,131,10-14,0.0,22001,2.0,Paraná,0.01
2021-05-06,170,10-14,0.0,22171,2.0,Paraná,0.01
2021-05-07,159,10-14,0.0,22330,2.0,Paraná,0.01
2021-05-08,123,10-14,0.0,22453,2.0,Paraná,0.01
2021-05-09,88,10-14,0.0,22541,2.0,Paraná,0.01
